cnpj_basico,cnpj_ordem,matriz_filial,nome_fantasia,situacao,data_situacao,data_inicio,uf,municipio_codigo
00301493,0001,1,IRON UP ACADEMIA DE MUSCULACAO,02,20011201,19941116,SC,8105
05265067,0001,1,JUMP ACADEMIA,08,20050406,20020819,RS,8841
05267280,0001,1,PHOENIX ACADEMIA,08,20040302,20020812,AM,0283
00313527,0001,1,ACADEMIA PHISICAL CENTER,08,20240110,19941123,MT,8985
01935570,0001,1,,08,20080304,19970522,SP,6873
05279810,0001,1,,08,20150209,20020808,RJ,6001
05283617,0001,1,,08,20040914,20020827,SP,6475
03627187,0001,1,,02,20050827,20000120,SP,6477
05296752,0001,1,CORPO E MOVIMENTO,02,20031018,20020814,MG,5133
05297939,0001,1,REACH UP WELLNESS,08,20091119,20020919,PR,7535
00331794,0001,1,,02,20050108,19941202,SP,6953
01957811,0001,1,,02,20051103,19970526,MG,4725
01958548,0001,1,VISUAL SPORTS CENTER,02,20051103,19970605,ES,5703
01960715,0001,1,PRAKTIKA ACADEMIA,02,20041224,19860821,MS,9051
05310619,0001,1,ACADEMIA PERSONAL VIPP,08,20130527,20020919,BA,3377
03641547,0001,1,NAVARRO TAEKWONDO CLUBE,08,20081231,20000113,RS,8531
05314825,0001,1,ACADEMIA ATRIUM,08,20081231,20020925,PA,0427
03647512,0001,1,DOCE NADO,02,20190131,20000128,MG,4123
03647973,0001,1,IRONMAN MUSCULACAO & FITNESS,08,20081231,20000216,MG,4553
01971250,0001,1,EQUILIBRIO ACADEMIA,04,20180928,19970710,RS,8511
03651599,0001,1,KATA SHUBU-DO-RYU,08,20170119,19990831,PR,7535
96735550,0001,1,ACADEMIA BOA FORMA,02,20220214,19930415,BA,3305
00358928,0001,1,LABORATORIO DE ATIVIDADES FISICAS HIDROFORMAS,08,20180418,19941221,PB,2027
05328023,0001,1,ART FORM FITNESS,04,20260512,20021003,SP,6625
00362272,0001,1,,08,20050222,19941223,MS,9165
05333591,0001,1,,02,20031108,20021011,SP,6929
00369078,0001,1,ACADEMIA CORPO ATIVO,08,20110127,19941228,RS,8801
05339127,0001,1,ESTACAO DO CORPO ACADEMIA,08,20181122,20021018,PA,0529
01991111,0001,1,ACADEMIA OURO,02,20031115,19970722,GO,9221
03672650,0001,1,FITNESS CENTER,04,20180925,20000228,MS,9125
05346367,0001,1,,08,20140918,20021016,RJ,5801
05346472,0001,1,,02,20021017,20021017,SP,7107
05350094,0001,1,PERFORMANCE,08,20130115,20021018,RS,8633
03684093,0001,1,,02,20051103,20000229,SP,6291
04980670,0003,2,ENERGY,04,20181026,20021230,CE,1389
05356410,0001,1,,08,20150209,20021023,SP,7107
03685902,0001,1,ACADEMIA CORPO E MOVIMENTO,08,20150209,20000308,RN,1891
00387435,0001,1,ACADEMIA ADRENALINA,08,19991111,19950111,RS,8589
03688096,0001,1,,04,20210416,20000302,MG,4123
03695075,0001,1,CONEXAO SAUDE,02,20051103,20000308,PB,1905
03696838,0001,1,,08,20010423,19870709,GO,9373
05372319,0001,1,,08,20200210,20021104,BA,3515
02019533,0001,1,FISICO & FORMA,02,20051103,19970805,PA,0427
03702520,0001,1,ACADEMIA DOMENICA,02,20050827,20000321,RJ,2913
97337125,0001,1,NADAR ACADEMIA TRAMONTIM,02,20051103,19940405,SC,8053
03704791,0001,1,,08,20050805,20000317,SC,8347
05377945,0001,1,SADAM ACADEMIA,08,20150209,20020919,BA,3849
02028269,0001,1,,08,20240228,19970723,BA,3849
03715889,0001,1,@CAI.COM,02,20051103,20000324,MG,5435
03719627,0001,1,,02,20051103,20000322,SP,6929
03727737,0001,1,,08,20150209,20000330,SP,7097
05402269,0001,1,ACADEMIA HERMINIA,08,20200923,20010829,RJ,6001
02045840,0001,1,,02,20051007,19970723,SP,7107
03730636,0001,1,,04,20210311,20000328,RJ,6001
03732305,0001,1,COMPANHIA ATHLETICA,02,20050827,20000117,DF,9701
05408385,0001,1,VITALY FITNESS,02,20241021,20021008,CE,1389
05411200,0001,1,BIO SLIM ACADEMIA,04,20181016,20021104,SP,7107
00438699,0001,1,JARAGUA LIFE ACADEMIA,04,20240814,19950208,SC,8175
05416170,0001,1,,04,20181106,20021128,PA,0427
05420395,0001,1,CIA DO CORPO,02,20051103,20021128,MG,4733
05429272,0001,1,,08,20171109,20021015,RS,8655
00453377,0001,1,CIVI - CENTRO INTEGRADO VIDA,02,20051103,19950216,SC,8179
03755934,0001,1,SCALA ACADEMIA,04,20190226,20000417,DF,9701
02071886,0001,1,OWNER BODY & MIND,02,20051103,19970901,CE,1389
00462221,0001,1,JOSY DANCE SERVICOS E LOCACAO DE VEICULOS,04,20190116,19950306,PE,2513
00344263,0002,2,,02,20040306,19990628,SP,7071
00470306,0001,1,,02,20181112,19950308,GO,9373
00471661,0001,1,TICALEAH FITNESS SAUDE E ESTETICA,08,20130527,19950308,BA,3849
03777573,0001,1,ACADEMIA BIO FITNESS ACAO E MOVIMENTO,08,20170116,20000424,MS,9051
03779167,0001,1,,02,20031018,20000427,MG,4763
05459356,0001,1,CENTRO DE TREINAMENTOS TROJAN,08,20200304,20030103,RS,8791
03784850,0001,1,,08,20031219,20000425,SP,6681
03786620,0001,1,NEW FORM - STUDIO DE TREINAMENTO PERSONALIZADO,08,20240816,20000428,BA,3433
03787039,0001,1,ACADEMIA NEW CORPORE,02,20051103,20000419,RJ,6001
05465310,0001,1,,04,20181206,20021212,MG,4371
02104281,0001,1,KORPUS ACADEMIA,02,20051103,19970910,RN,1761
05469452,0001,1,,08,20031021,20021217,SC,8105
05489597,0001,1,,08,20150209,20030116,SP,6291
05490408,0001,1,HIDROVIDA,04,20210426,20030131,PB,1981
03825435,0001,1,,08,20080506,20000412,SP,6291
05492206,0001,1,ACADEMIA RANKING,04,20181011,20020812,MG,4123
03831212,0001,1,,04,20260525,20000524,RN,1837
05497669,0001,1,,08,20140527,20030128,RS,8801
05499607,0001,1,BODY STATION ACADEMIA,04,20210305,20021128,SP,7107
02149552,0001,1,,02,20051103,19970924,SP,6969
05502540,0001,1,,04,20180925,20021121,MG,4733
03842539,0001,1,AQUAPHISICAL,02,20050903,20000525,SP,6887
03845384,0001,1,WORLD FITNESS CENTER,08,20081231,20000529,BA,3849
05510856,0001,1,ACADEMIA MOVIMENTO FITNESS,02,20260110,20030218,RN,1761
05516667,0001,1,ATHLETA ACADEMIA,04,20181228,20030210,SP,6557
03859559,0001,1,ACADEMIA VIA CORPUS EVOLUTION,02,20050514,20000606,SP,7241
05522406,0001,1,,08,20040924,20030213,SP,7183
00555571,0001,1,CORPUS,02,20051103,19950420,GO,9555
07980144,0001,1,,08,20130730,20060327,RS,8801
05524662,0001,1,GRAN FITNESS LAGOA,04,20260513,20030219,MA,0921
05525427,0001,1,CT ALTA PERFORMANCE,02,20240724,20030220,MG,5403
02180061,0001,1,PRO FORMA ATIVIDADE POSTURAL,02,20041016,19971014,RS,8785
05536806,0001,1,,02,20030213,20030213,SP,7107
05539091,0001,1,EQUIPE - CENTRO DE APERFEICOAMENTO CORPORAL,08,20040722,20030106,RS,8791
05539120,0001,1,ACADEMIA FORMA & CIA,08,20030707,20030228,SP,6715
05541409,0001,1,ESPACO FEMINI,04,20181227,20030306,SP,7183
05549369,0001,1,,04,20190123,20030306,MG,5097
05558194,0001,1,FITNNES MANIA,04,20181127,20030312,PR,7857
03906438,0001,1,ACADEMIA ACQUA FLASH,02,20021005,20000629,SP,6607
00597282,0001,1,,08,20040923,19950512,SP,7057
03909445,0001,1,ACADEMIA CORPO SAN MENTE SAN,04,20190530,20000629,PE,2581
03910683,0001,1,BAZAR NOVO MILENIO,02,20051103,20000704,MG,4685
03913236,0001,1,VINI SPORT CENTER,02,20051103,20000629,RJ,5923
03916365,0001,1,FINITS CENTER,08,20150209,20000705,SC,8327
05576866,0001,1,MAX ACADEMIA,08,20150209,20030326,PI,1219
02225895,0001,1,SPORT PLUS,08,20181128,19971113,SP,6291
05579217,0001,1,GREKUS ACADEMIA,08,20041028,20030319,DF,9701
05580518,0001,1,ACADEMIA VERSATILL CLUB,08,20220816,20030328,PE,2531
02229932,0001,1,MEGA FITNESS ACADEMIA,08,20250613,19971117,CE,1383
02235509,0001,1,ACADEMIA FLEX,08,20220422,19970929,RS,8877
02241840,0001,1,,08,20150209,19970623,RJ,5833
05595892,0001,1,ESBELTE ACADEMIA,08,20050418,20030407,PA,0427
05602609,0001,1,BY FIT,08,20101215,20030404,RJ,5865
05602928,0001,1,CIA DA FORMA,02,20051103,20030219,SP,6921
00628324,0001,1,BILLERS ACADEMIA,02,20040103,19950526,SP,6853
05613032,0001,1,EXERCITE,02,20040206,20030423,SC,8327
05613841,0001,1,CULTURA PHYSICA,08,20100105,20030321,RJ,5897
05620256,0001,1,TAGATA FITNESS,02,20040306,20030319,SP,7079
05620982,0001,1,,02,20030425,20030425,PA,0427
05621441,0001,1,ACQUA CENTTER,02,20030502,20030502,PB,1981
03960179,0001,1,ACADEMIA ESTETICA,02,20050930,20000706,RJ,6001
05623415,0001,1,,02,20051103,20030505,SC,8047
02932043,0002,2,ACADEMIA CHAMPION,08,20070809,20040927,SC,8367
03968353,0001,1,ACADEMIA UNIVERSO SPORT CENTER DOKOKAI,04,20181010,20000726,PR,7535
03014639,0002,2,WORK STATION ACADEMIA,08,20051222,20030212,GO,9373
05635484,0001,1,ACADEMIA SOULIN,02,20181221,20030502,BA,3593
05636746,0001,1,,02,20030425,20030425,SP,7107
02277735,0001,1,ZEUS ACADEMIA,02,20090505,19971205,ES,5623
05645261,0001,1,ACADEMIA AGITUS,08,20150209,20030515,CE,1389
03984951,0001,1,ESPACO DA BOLA,08,20190227,20000711,RJ,6001
00670366,0001,1,BIO SPORT,08,20200130,19950628,PR,7471
05652936,0001,1,ACADEMIA BOA FORMA,08,20180201,20030422,RS,8793
05661719,0001,1,ACADEMIA TOP FORMA,08,20070313,20030513,RS,8599
03997866,0001,1,AGA FITNESS,08,20081231,20000710,PE,2531
05664744,0001,1,CONF BRAS BUKEIKO RYU KARATE KICKBOXING LUTAS - CBBKKL,02,20030520,20030520,RS,8791
05667387,0001,1,ACADEMIA CIRCUITO 1,08,20200128,20030331,RJ,5819
05668523,0001,1,OMADA - TREINAMENTO E FISIOTERAPIA PERSONALIZADOS,04,20181017,20030513,RJ,6001
04006588,0001,1,CORPO & SAUDE,02,20050827,20000728,RJ,6001
04014179,0001,1,ODARA PILATES ARTE DE VIVER,08,20230127,20000825,SP,7107
02314791,0001,1,CAIA,02,20050903,19980113,RO,0003
05682666,0001,1,SPA ZOE,08,20121129,20030528,SP,7107
04017746,0001,1,ACADEMIA DE GINASTICA VIVA BEM,08,20100728,20000824,RS,7295
05693257,0001,1,ACADEMIA OLYMPUS FITNESS,08,20070117,20030611,BA,3965
02325435,0001,1,ACADEMIA POWER FITNESS,08,20160628,19971222,GO,9625
05695082,0001,1,,08,20080915,20030610,SP,7097
00708583,0001,1,LIVE ACADEMIA,08,20220304,19950701,PR,7535
05696545,0001,1,FULL FIGHTERS,04,20180913,20030527,RS,8877
00709312,0001,1,ROTA DO CORPO,08,20100408,19950718,RS,8801
05704181,0001,1,ACADEMIA BAD DONA,08,20150209,20030624,AM,0255
04051732,0002,2,BARRA-BALL,02,20051103,20030520,RJ,6001
04043904,0001,1,FIT CENTER ACADEMIA,08,20070416,20000914,RS,8801
02340937,0001,1,ESTACAO ATLETICA,08,20250911,19980127,BA,3849
04048916,0001,1,ESPACO ESPECIAL ( ACADEMIA ),08,20221109,20000912,PR,7535
04050903,0001,1,ACADEMIA EXERFIT,02,20051103,20000914,RJ,6001
04306485,0002,2,ACADEMIA VIDATIVA,08,20230522,20030703,RS,8599
04054315,0001,1,ARAGAS FITNESS,02,20051103,20000911,SE,3105
02351355,0001,1,ACADEMIA TRIATHLON,02,20051103,19980128,PR,7749
04059837,0001,1,,08,20200731,20000922,SP,6889
07480440,0001,1,FITNESS ACADEMIA,08,20140326,20050701,MT,9035
04065716,0001,1,A. R FITNESS,04,20210223,20000926,AM,0255
04065895,0001,1,,04,20241127,20000830,MG,4123
04071302,0001,1,FITNESS ACADEMY,08,20170704,20000919,RS,8693
02368875,0001,1,MAX-POWER,08,20151228,19980211,MG,4865
05725553,0001,1,,02,20190614,20030609,SP,7107
04080290,0001,1,J.B.D.CONDICIONAMENTO FISICO,08,20030221,20001002,MG,4333
05729531,0001,1,PHYSICAL ACADEMIA,08,20150327,20030613,RS,8869
04085431,0001,1,1A. CLASSE,08,20150209,20001003,SP,6213
04085929,0001,1,ACADEMIA MONTANA,08,20051221,20001006,SP,7097
04091238,0001,1,DECATLON SPORTS,08,20170906,20000929,PR,7535
05745046,0001,1,,04,20181030,20030612,RS,8801
04097743,0001,1,ACADEMIA KAY FRANCE,02,0,20001018,PB,2051
04104457,0001,1,LIFESTYLES,08,20221014,20001017,RS,8693
05380941,0002,2,ACADEMIA CORPUS,08,20040803,20030512,PR,7493
04110444,0001,1,IMPACTO SPORT,08,20120613,20000808,SP,7107
02404022,0001,1,,02,20050827,19980225,SP,6589
05457134,0002,2,ACADEMIA VASCO NETO,08,20080117,20040820,DF,9701
05763852,0001,1,,08,20230531,20030625,SP,7107
04114390,0001,1,MEGATHLON,08,20050905,20001027,SP,6639
05611218,0002,2,ACADEMIA ABGYM,04,20181026,20030513,AM,0255
05770460,0001,1,R2 FITNESS,04,20220208,20030624,RJ,6001
00791711,0001,1,GREEN SEA,08,20150813,19950831,RS,8801
05753293,0002,2,ACADEMIA UNIVERSIDADE DO CORPO,08,20151214,20050329,ES,5703
00798240,0001,1,,04,20181107,19950912,RN,1837
05786409,0001,1,,02,20030718,20030718,PE,2337
06162198,0004,2,ENERGY,04,20181026,20050316,CE,1389
04141195,0001,1,,02,20051103,20001114,SP,6587
05796019,0001,1,BODY WORLD ACADEMIA,02,20030730,20030730,SP,6847
05797905,0001,1,NEW FITNESS,04,20181025,20030730,BA,3849
04143994,0001,1,SHOW DE BOLA,04,20181010,20000921,SP,7107
05803685,0001,1,ATLHETICA ACADEMIA,08,20080328,20030609,SP,6715
04153046,0001,1,ACADEMIA SPORT,02,20051103,20001114,RN,1759
04154437,0001,1,ACADEMIA HOT CENTER,08,20150209,20001108,PR,7535
05823428,0001,1,FREE-TIME,08,20110914,20030416,SP,7107
02456786,0001,1,ACADEMIA E ESTETICA APOLLO,08,20150209,19980324,SP,6347
05825307,0001,1,,02,20030612,20030612,RO,0011
00837375,0001,1,MEDLEY,02,20001209,19951002,MG,4733
04177372,0001,1,ACTIVA,04,20210305,20001129,SP,7107
00842987,0001,1,QUALIFYING FITNESS ACADEMIA,08,20081231,19951002,MG,4123
05842179,0001,1,PARK ACADEMIA,02,20030822,20030822,AC,0139
04184930,0001,1,ACADEMIA NOVA GERACAO,04,20180906,20001108,MG,5091
05843476,0001,1,ACADEMIA CORPO EM FORMA,08,20220329,20030821,CE,1337
04186404,0001,1,,04,20260512,20001211,SP,7107
05844546,0001,1,,08,20210608,20030828,SP,7097
05844920,0001,1,,04,20210324,20030730,SP,6689
04187325,0001,1,MILENIUM ACADEMIA,04,20201027,20001130,AL,2785
04187715,0001,1,TOTAL FITNESS,02,20260522,20001208,GO,9221
05848104,0001,1,,04,20180828,20030604,GO,9373
05853389,0001,1,,02,20030811,20030811,PR,7777
00857708,0001,1,SELVAFIT CENTRO DE TREINAMENTO FISICO,08,20210419,19951016,MS,9013
04196064,0001,1,,04,20210311,20001206,RJ,6001
04197592,0001,1,AQUAFIT ACADEMIA,08,20021107,20001129,PE,2333
05857227,0001,1,ACADEMIA PERFORMANCE,08,20201105,20030828,RS,8683
05858575,0001,1,PHYX OU PHYX PILATES,08,20210224,20030808,RJ,6001
04199587,0001,1,NITRO GYM SPORT CENTER,02,0,20001114,RS,8599
05860707,0001,1,CETAFI CENTRO DE TREINAMENTO E AVALIACAO FISICA,02,20201029,20030725,SP,6551
02493246,0001,1,ALL TIME GESTAO E CONSULTORIA ESPORTIVA,02,20051103,19980416,SP,6425
04214168,0001,1,LEMUR,04,20260513,20010102,RS,8801
02508630,0001,1,,08,20160411,19980219,SP,6835
05883696,0001,1,PHISICUS ACEDEMIA,08,20200525,20030919,MA,0921
00882604,0001,1,,04,20181010,19951030,SP,7107
04223593,0001,1,,04,20201022,20010109,MT,9067
02511674,0001,1,ACADEMIA EQUILIBRIO,02,20031018,19980330,DF,9701
04231307,0001,1,PLANETA AGUA,02,20040918,20010111,MG,4111
04235102,0001,1,SPARTA ACADEMIA,08,20150209,20001212,SP,6285
05897300,0001,1,,08,20100426,20030923,SP,7097
05898089,0001,1,SERVICE BUFFET,04,20241127,20030821,MG,4733
05914546,0001,1,TRAINING ACADEMIA,08,20060308,20030919,SP,6391
05917762,0001,1,,02,20241002,20030716,RJ,6001
05920353,0001,1,ELEMENTO AGUA ACADEMIA,03,20150118,20030922,BA,3849
04260940,0001,1,VIVA + ACADEMIA,08,20070427,20010126,MG,4637
04263060,0001,1,,08,20100319,20010131,PR,7493
05927034,0001,1,,08,20100401,20031010,SP,6425
05927614,0001,1,ACADEMIA PIRAQUARA,04,20181011,20030908,RJ,6001
05927784,0001,1,SPORT CENTER,08,20150209,20031003,RR,0301
05929324,0001,1,ACADEMIA ATITUDE,04,20240812,20031009,SE,3189
05931454,0001,1,ACADEMIA MILENNIUM,04,20180925,20030903,SP,6689
04270001,0001,1,,04,20181025,20010129,BA,3849
00926068,0001,1,AEROBIC & CIA,04,20190322,19951116,PR,8461
04272601,0001,1,,04,20180913,20010129,RS,8801
05937840,0001,1,ACADEMIA OPCAO,08,20210520,20031015,ES,5699
05938077,0001,1,AGUA E MOVIMENTO,08,20260302,20031020,AL,2785
05938104,0001,1,,02,20200723,20030702,RJ,6001
04275163,0001,1,WELLNESS ACADEMY,02,20051103,20010201,PR,7535
05940657,0001,1,,08,20150209,20031014,SP,7107
00931772,0001,1,ACADEMIA YAHOO,08,20211108,19951120,MG,5403
00932056,0001,1,,02,20051103,19951123,BA,3909
04284080,0001,1,ACADEMIA FORMA DO CORPO,02,20240920,20010117,ES,5705
02567924,0001,1,CALIFORNIA FITNESS ACADEMIA,02,20051103,19980528,RN,1765
02568754,0001,1,STUDIO MAGRA CELIA GOMES,02,20241111,19980603,CE,1569
04295544,0001,1,ACADEMIA AD,08,20090504,20010214,PR,7667
00953927,0001,1,AQUARIUS ACADEMIA DE GINASTICA E NATACAO,02,20020209,19841010,MT,9167
05970971,0001,1,ACADEMIA PHISICUS,04,20190327,20030814,MG,4265
07828541,0001,1,ACADEMIA ALTERNATIVA,02,20060111,20060111,SP,6511
04306868,0001,1,PERSONALE,08,20161220,20010223,RJ,6001
04310010,0001,1,R2 BY MONICA CHRYS,02,20051103,20010222,PA,0427
05978710,0001,1,SWIM FIT BODY CENTER,08,20191202,20031021,SP,6361
04312931,0001,1,,04,20181017,20010221,RJ,6001
04315712,0001,1,GYM FITNESS,04,20180918,20010215,RN,1761
05982776,0001,1,CORPORE ATIVIDADE FISICA PERSONALIZADA,08,20180621,20031029,RS,8801
05988366,0001,1,CHAMPION ACADEMIA,04,20190109,20031031,SP,6429
00969924,0001,1,FORMAFIT ACADEMIA,02,20051103,19951221,AL,2785
02600717,0001,1,WINNERS ACADEMIA,02,20051103,19971015,SP,6831
04335317,0001,1,SEVEN 7 GYM,08,20180308,20010312,SC,8233
06004347,0001,1,,04,20190227,20031112,SP,7121
06015673,0001,1,ARTE FORMA ACADEMIA,08,20190131,20031112,PA,0427
06023297,0001,1,CIA FITNES,02,20031128,20031128,SP,6619
06027244,0001,1,,08,20220127,20031201,SP,6439
04363141,0001,1,PRATIQUE ACADEMIA,08,20160902,20010330,PB,2051
01009719,0001,1,BANDIT,02,20040619,19960112,SP,6511
06036802,0001,1,ACTIVE CENTRO DE BELEZA E ESTETICA,04,20220609,20030916,RJ,0786
06037904,0001,1,,04,20241127,20031120,SP,7107
06047284,0001,1,CURVES,08,20170613,20031030,RJ,6001
06047629,0001,1,ACADEMIA VITAS,02,20220621,20031216,SP,6359
02647247,0001,1,ACADEMIA TECHNO FITNESS SPORTSCENTER,02,20021207,19980604,RJ,5925
06055580,0001,1,,08,20100104,20031118,SP,6789
01026930,0001,1,FISILABOR ERGONOMIA,02,20260110,19960201,PR,7885
06062242,0001,1,ACADEMIA GALERIA,08,20191125,20031128,SP,6713
04392532,0001,1,BY FITNESS,08,20150302,20010411,RS,8533
07710905,0001,1,V. R. M,08,20071213,20051003,SP,7107
04398230,0001,1,,02,20051103,20010411,MG,4733
04404436,0001,1,,08,20080211,20010323,PE,2457
