cnpj_basico,cnpj_ordem,matriz_filial,nome_fantasia,situacao,data_situacao,data_inicio,uf,municipio_codigo
14719648,0001,1,CENTRO DE TREINAMENTO THAILAND TOP TEAM,04,20210226,20111130,SP,7107
14729672,0001,1,FIT ACADEMIA,08,20130716,20111202,RJ,5825
14730158,0001,1,NOVA GERACAO,04,20201022,20111118,RS,8685
14742919,0001,1,,02,20111121,20111121,SP,7107
20416117,0001,1,,08,20180712,20140609,SP,6291
14763267,0001,1,,08,20230321,20111202,SP,6213
14763803,0001,1,M KADEMIA DE MULHERES,02,20111111,20111111,SP,6477
20416489,0001,1,PROFIT,08,20180201,20140609,RJ,5851
14768446,0001,1,,04,20210304,20111128,RS,8737
14768494,0001,1,ACADEMY COMBAT,02,20111215,20111215,PB,2083
14774345,0001,1,ACADEMIA DO CORPO,04,20181030,20111201,RS,8801
14779039,0001,1,FENIX ACADEMIA E SERVICOS,08,20260409,20111202,AC,0153
14779614,0001,1,LGF SHIATSU E GINASTICA LABORAL,08,20170105,20111219,RS,8589
20416985,0001,1,A.R. CONSULTORIA&FITNESS,08,20150610,20140609,RO,0003
14782321,0001,1,ACADEMIA EXERCISE FITNESS,02,20111207,20111207,BA,3515
28850659,0002,2,"K S ESPORTE, CULTURA E TURISMO",02,20111220,20111220,RJ,6001
14784323,0001,1,,08,20180123,20111212,SP,6969
14788629,0001,1,,08,20141114,20111221,SP,6575
14792341,0001,1,,02,20220617,20111206,MG,4895
14793205,0001,1,ACADEMIA AUTENTICA SPORT,02,20111221,20111221,GO,9373
14794855,0001,1,MK FITNESS ACADEMIA DE MUSCULACAO,08,20210629,20111222,BA,3983
14803484,0001,1,ACADEMIA FOR QUALLITY,08,20210226,20111223,MG,4123
14808211,0001,1,ACADEMIA KORPO LIGHT,04,20181025,20111206,PE,2491
14811460,0001,1,PRO-LIVE SAUDE E BEM ESTAR,08,20180628,20111228,PB,2051
14813370,0001,1,UCRANIA ACADEMIA,08,20180912,20111201,ES,5699
14814538,0001,1,ACADEMIA PESO LIVRE.A,04,20210423,20111213,RN,1761
14828026,0001,1,HAPP FIT,04,20260527,20120103,AP,0605
14831393,0001,1,ACADEMIA CORPO EM MOVIMENTO,08,20201214,20111228,RS,8443
14839288,0001,1,HOMES TRANCOSO,02,20111221,20111221,BA,3807
14843360,0001,1,ACADEMIA BOA FORMA,03,20180711,20120106,AL,2705
14860780,0001,1,STUDIO PERSONA,08,20131029,20111205,BA,3849
14861070,0001,1,ACADEMIA JEITO DO CORPO,08,20190603,20111228,CE,1499
14867297,0001,1,ATITUDE ACADEMIA,02,20120112,20120112,MG,4111
14872407,0001,1,ACADEMIA GALPAO FITNESS,08,20120614,20120112,CE,1389
14876335,0001,1,JAGUAR ASSESSORIA ESPORTIVA,08,20171220,20120113,MT,9167
14893999,0001,1,KIRIUS JIU-JITSU BOXE MMA JUDO SUBMISSION AEROBOXE,08,20191113,20120117,BA,3363
14914906,0001,1,ACADEMIA COLISEUM ARENA DA SAUDE,02,20110708,20110708,SP,6425
14923672,0001,1,ACADEMIA MOVIMENTO,02,20120103,20120103,RS,7371
14935609,0001,1,NUCLEO MAHA VIDYA DE YOGA,04,20181128,20120124,RJ,5825
14943769,0001,1,EQUILIBRIUM STUDIO PILATES,04,20210409,20120113,PI,1077
11662818,0002,2,JUNIOR ACADEMIA,02,20120126,20120126,MA,0961
14946796,0001,1,ESPACO SER EM MOVIMENTO,02,20120126,20120126,RJ,6001
14954310,0001,1,AERO FITNESS,08,20230413,20120127,RJ,5849
14957416,0001,1,,02,20120119,20120119,SP,6323
14961543,0001,1,ADP ACADEMIA DOM PEDRO II,02,20110901,20110901,PR,7535
14962379,0001,1,,02,20120130,20120130,SC,8093
14968921,0001,1,,08,20180201,20120131,SP,6291
14976907,0001,1,,08,20130807,20120123,SP,7079
14984022,0001,1,L & L2 FITNESS VINHEDO,02,20120119,20120119,SP,7225
14987202,0001,1,DUKORPO BELEZA E SAUDE,04,20181130,20120202,RJ,0770
03204950,0002,2,OFICINA DO CORPO,04,20240808,20120202,MS,9051
14990839,0001,1,RITIMO LABORAL,04,20210406,20120127,SP,6285
14991336,0001,1,ACADEMIA BODY TRAINING,08,20190904,20120203,MG,4865
15004354,0001,1,ACADEMIA MASTER POINT,02,20120206,20120206,BA,3495
15008015,0001,1,ACADEMIA PODIUM,02,20120109,20120109,RS,8791
15033744,0001,1,,08,20170302,20120210,SP,6261
15057762,0001,1,THE PLACE HEALTH CLUB,02,20120215,20120215,RJ,6001
15057856,0001,1,ACADEMIA CORPUS,02,20120214,20120214,MG,4273
15063224,0001,1,CFA,08,20120411,20120216,MG,5403
15063395,0001,1,,08,20180730,20120208,SP,6801
15091310,0001,1,ACADEMIA MOVIMENTO,08,20161125,20120224,BA,3523
15092487,0001,1,ACADEMIA HIPER FORCA,02,20231220,20120224,RN,1731
15095855,0001,1,K J ACADEMIA,08,20141110,20120213,CE,1533
20426802,0001,1,WG FITNESS,08,20150421,20140610,RJ,6001
15103863,0001,1,ELLITE WORLD FITNESS,02,20120227,20120227,MG,4225
15104069,0001,1,ACADEMIA MALHA MAIS,04,20210416,20120228,MG,4123
15104141,0001,1,MEDLEY ACADEMIA,02,20120213,20120213,RS,8785
15108451,0001,1,BOA NOVA STUDIO PILATES,04,20210212,20120210,GO,9443
15111260,0001,1,BELEM PHYSICAL,08,20160301,20120214,PA,0054
15116550,0001,1,PILATES STUDIO ELYS BRANDAO,02,20260603,20120217,PA,0427
15119236,0001,1,ACADEMIA MEGA FITNESS,02,20120126,20120126,SP,7107
15119834,0001,1,ACADEMIA TOP FTNESS,08,20231122,20120130,RN,1845
15122038,0001,1,PHYSICAL COFESP,08,20260223,20120229,RR,0301
15128908,0001,1,PULSAR ACADEMIA,08,20180525,20111117,SP,6163
15137539,0001,1,,02,20210331,20120228,PE,2615
15138657,0001,1,UBT BOULDER,02,20120227,20120227,DF,9701
15140529,0001,1,WORLD FITNES,04,20210323,20120227,PR,7783
15143834,0001,1,ACADEMIA CONNECT FITNESS,08,20190218,20120207,SP,7107
20499479,0001,1,,08,20180125,20140625,MG,5397
15154437,0001,1,VO2 FITNESS,08,20140905,20120301,RS,8771
15157558,0001,1,F2 FITNESS,02,20120306,20120306,RN,1723
15158390,0001,1,ACADEMIA CORPO E ARTE,08,20150112,20120307,MG,4899
20429041,0001,1,ACADEMIA TOP FITNESS,02,20140611,20140611,MG,4439
15183757,0001,1,SPORT CENTER ACADEMIA,08,20160412,20120312,ES,5663
15190398,0001,1,,02,20120305,20120305,SP,6875
20430023,0001,1,CLEAN FITNESS STUDIO,02,20240221,20140611,RJ,5805
15204604,0001,1,ACADEMIA INOVE,02,20120315,20120315,RJ,5869
15209761,0001,1,GOLDEN LABOR ACADEMIA E PERSONNAL TRAINERS,08,20240719,20120313,SP,6669
15225234,0001,1,TIME OFF HEALT,08,20251028,20120319,BA,3849
15229314,0001,1,,08,20150929,20120320,MT,9067
15241348,0001,1,COLISEU FIT,02,20120319,20120319,SP,6875
15243051,0001,1,FITNESS + CIA,04,20210326,20120313,SP,6789
15245477,0001,1,,08,20190701,20120314,SP,6251
15265624,0001,1,STUDIO F7,02,20120320,20120320,PE,2399
15269296,0001,1,,08,20251128,20120323,SP,2943
15284351,0001,1,LH FITNESS,02,20231128,20120329,BA,3747
15293142,0001,1,NABIA CAMARGO PERSONAL,08,20231226,20120330,SP,7149
15295650,0001,1,ACADEMIA FISIO SAUDE,08,20221102,20120321,PR,7889
13213556,0002,2,,08,20180615,20140611,SP,6281
15299109,0001,1,CLUB FITNESS ACADEMIA,08,20201110,20120330,RS,8599
15315270,0001,1,ADRENALINA TOP FITNESS,04,20220607,20120404,PA,0401
13779641,0001,1,T10 ACADEMIA,08,20210412,20110602,SP,6323
15322144,0001,1,ACADEMIA CORPO ATIVO,02,20120405,20120405,RS,7327
15337730,0001,1,ACADEMIA TAURUS,08,20210205,20120404,RS,8801
20434198,0001,1,ACADEMIA OFICINA DO CORPO,02,20140611,20140611,BA,3569
15338472,0001,1,,08,20210413,20120410,ES,5699
13810372,0002,2,BODY TECH,02,20120410,20120410,BA,3849
15346867,0001,1,SEVEN ACADEMIA,02,20120411,20120411,PB,2051
15347855,0001,1,BIO TIPO,02,20120327,20120327,MA,0757
15350451,0001,1,L.X. - MUSICO E PERSONAL TRAINER,08,20180201,20120412,PR,7535
15350765,0001,1,ARENA TIGER FIGHT,02,20120306,20120306,SP,7107
15353241,0001,1,MUNDO FITNESS ATIVIDADE ESPORTIVA LTDA,08,20210324,20120330,RN,1759
15359026,0001,1,ACQUA MANIA,08,20260212,20120412,GO,9487
20601608,0001,1,,08,20140922,20140709,SC,8125
15363582,0001,1,,02,20120328,20120328,RJ,5861
15017027,0001,1,CONCEITO FITNESS,08,20210201,20120208,SC,8081
15367636,0001,1,SAUDE E VIDA FITNESS,02,20120328,20120328,PI,1223
15374859,0001,1,,02,20120416,20120416,CE,1585
15376886,0001,1,STYLLUS PROMOOES,04,20210224,20120330,CE,1239
15379916,0001,1,BODY HEALTH FISIOTERAPIA E PILATES,02,20120413,20120413,RJ,6001
15391984,0001,1,GALPAO 4 ACADEMIA,08,20141209,20120319,SP,7107
15407879,0001,1,RAFAEL VARGAS - TREINAMENTO PERSONALIZADO,02,20120320,20120320,RS,8963
15417015,0001,1,ACADEMIA ATLETAS DO FUTURO,08,20191121,20120424,CE,1469
15417886,0001,1,,08,20130726,20120319,SP,6969
20436998,0001,1,TOP 7,08,20191016,20140611,TO,9733
08181816,0001,1,ACADEMIA NATURES II,04,20201023,20060725,SP,6313
08197128,0001,1,CAFI - CENTRO DE ATIVIDADE FISICA,02,20060314,20060314,ES,5669
08218798,0001,1,,08,20191030,20060728,SP,6291
08369711,0001,1,,04,20210406,20061011,SP,6131
08573191,0001,1,ACADEMIA ATIVIDADE,08,20171214,20061226,RS,8733
08727028,0001,1,FITNESS MARK' S,04,20181016,20070321,SP,7107
08738258,0001,1,QUALITY LIFE PERSONAL TRAINING,02,20070327,20070327,SP,7107
08739415,0001,1,OFURO,04,20181002,20070403,MS,9051
08776911,0001,1,,02,20070413,20070413,SP,6291
08793229,0001,1,VIDATIVA FITNESS CENTER,02,20070418,20070418,RN,1787
08865626,0001,1,ACADEMIA ESPACO 16,08,20210514,20070417,DF,9701
08865739,0001,1,,04,20210419,20070525,SP,6401
08932044,0001,1,ANIMAL KING ACADEMIA,02,20070702,20070702,RJ,2921
08939509,0001,1,SEVEN ACADEMIA,02,20070709,20070709,SC,5557
08941091,0001,1,HI ACADEMIA,02,20230913,20070529,PE,2457
08962822,0001,1,ACADEMIA ZEUS,04,20220610,20070801,RS,8771
08981570,0001,1,ESPACO VIDA,02,20070810,20070810,RS,8801
09014049,0001,1,TSKF,08,20250108,20070720,SP,7107
09032995,0001,1,,08,20250402,20070817,SC,8039
09047196,0001,1,FIT ACADEMIA,02,20070905,20070905,MG,4797
09089856,0001,1,ACADEMIA SPORT FITNESS,08,20190228,20070921,SE,3169
09110593,0001,1,ACADEMIA FABIO COSTA DE TAEKWONDO,08,20180615,20071005,MS,9051
09110830,0001,1,,04,20240902,20070925,SP,6979
09126933,0001,1,L S ACADEMIA,04,20210122,20070823,SP,7099
09178136,0001,1,ATTITUDE FIT & WELLNESS,02,20071026,20071026,SP,6979
09191865,0001,1,ACADEMIA FIGHT CLUB,08,20080930,20071016,MG,4365
09219467,0001,1,ACADEMIA CORPO & EXPRESSAO,08,20160929,20071128,SC,8205
09234376,0001,1,ACADEMIA NOVA FORMA,04,20180904,20071123,SP,7145
09250498,0001,1,,08,20080827,20071211,PR,7493
09250997,0001,1,METRON ACADEMIA,04,20190109,20071113,SP,6181
20439858,0001,1,ASSOCIACAO KYOEI-KAN,04,20220208,20140612,SP,6921
09272319,0001,1,JOY FIT ACADEMIA FEMININA,02,20071205,20071205,SP,6769
20439969,0001,1,,08,20201119,20140526,RS,7311
09302708,0001,1,,08,20250408,20071204,RS,8801
20440223,0001,1,LEMOS ALVES ACADEMIA,08,20180327,20140612,SC,8183
09400231,0001,1,ACADEMIA BOA FORMA,08,20130815,20080225,SP,6597
09451211,0001,1,ACADEMIA DE GINASTICA GW FITNESS TRAINING,08,20241008,20071128,SP,6413
09543155,0001,1,,08,20141007,20080512,RS,8801
09564768,0001,1,,08,20080718,20080512,PR,7777
09571011,0001,1,ATIVA EDUCACAO FISICA E SERVICOS,08,20200515,20080509,RS,8679
09598275,0001,1,RECREIO ACTION,04,20181011,20080521,RJ,6001
09613488,0001,1,ACADEMIA SIM,02,20080609,20080609,PR,7525
09629968,0001,1,ACADEMIA TARGET FISIOFITNESS,08,20100705,20080613,MG,5049
09646151,0001,1,NOVA ERA SPORTS,02,20080603,20080603,SP,7107
10202709,0001,1,,02,20080625,20080625,CE,1389
10227310,0001,1,STUDIO PERSONAL 10,02,20080716,20080716,SP,6589
10242891,0001,1,ACADEMIA SUPERACAO,02,20230920,20080506,SP,6229
10268368,0001,1,MULTI FORMAS,04,20190122,20080711,BA,3613
10307794,0001,1,,08,20100401,20080819,SP,7017
10333401,0001,1,,08,20170324,20080827,SP,7107
20443771,0001,1,PIZATTO TRAINING,08,20180201,20140613,PR,7535
10384841,0001,1,BIOTIPO SPORTS,08,20100426,20080926,SP,6897
10448813,0001,1,ACADEMIA POLO,08,20250224,20081024,BA,3945
10557113,0001,1,,03,20150330,20081223,RS,8851
10594790,0001,1,CENTRAL FITNESS,02,20240910,20090109,RN,1615
10610620,0001,1,BRAVA FITNESS,04,20260513,20090128,GO,9325
10613691,0001,1,,08,20201028,20090203,SC,8117
10633377,0001,1,ACADEMIA SALMOS,08,20220725,20090212,RJ,0772
10670945,0001,1,,02,20090220,20090220,SP,7107
10671339,0001,1,ACADEMIA SUPERACAO,03,20121019,20090305,RJ,6001
10722219,0001,1,ACADEMIA CORPO FITNESS,04,20210423,20090211,RN,1761
10745455,0001,1,ISAS ACADEMIA E NATACAO,02,20090407,20090407,MG,5401
10776114,0001,1,,02,20090423,20090423,MG,5401
10794668,0001,1,SINERGIA,08,20190325,20090415,RJ,5909
10806765,0001,1,OVERALL ACADEMIA,02,20090508,20090508,CE,1389
10836986,0001,1,TT FITNESS,08,20180606,20090508,SP,7075
10837245,0001,1,MASTER FORM ACADEMIA,02,20090521,20090521,SC,8309
10857839,0001,1,ACADEMIA ESTACAO FITNESS,08,20180201,20090529,MS,9813
10910189,0001,1,,02,20090622,20090622,MG,4669
10913979,0001,1,ACADEMIA TRIO LIFE,02,20090608,20090608,SP,2943
10921776,0001,1,ACADEMIA CORPO E FORMA,02,20090428,20090428,RS,8801
10927934,0001,1,LGM FITNESS,08,20210623,20090617,SP,7107
10929246,0001,1,MOVIMENTE-SE ACADEMIA,08,20260105,20090529,BA,3721
10931059,0001,1,,02,20090609,20090609,SP,6563
10936024,0001,1,,08,20180301,20090617,RS,8511
10953617,0001,1,DI CORPO ACADEMIA,03,20130913,20090709,MS,9051
10972315,0001,1,ACADEMIA BOA FORMA,02,20090702,20090702,RN,1887
11052430,0001,1,ACADEMIA PERFORMANCE,08,20201126,20090731,SP,6983
11064980,0001,1,TRIBUS ACADEMIA,04,20210219,20090519,PA,0427
11086705,0001,1,ACADEMIA STUDIO A4,08,20200130,20090826,MG,5035
11165103,0001,1,,02,20090918,20090918,RJ,5893
11195718,0001,1,,04,20260513,20090924,RS,8801
11269323,0001,1,,08,20130524,20091008,SP,7079
11271694,0001,1,QUALITY ACADEMIA LTDA,08,20141017,20091019,SP,7107
11328042,0001,1,ACADEMIA FALCON AGUIA,08,20220429,20091005,SP,6545
11408121,0001,1,CASA DA BAILARINA,08,20220620,20091215,RS,8685
11488023,0001,1,AGUA & RITMO FITNESS LTDA,02,20091231,20091231,RN,1761
11566343,0001,1,CURVES,04,20201029,20100211,MG,4123
20447570,0001,1,KORPPUS E CIA,02,20140613,20140613,MG,4617
11585615,0001,1,GIRO TERAPIAS,02,20100223,20100223,CE,1389
11617287,0001,1,CURVES,04,20181011,20100301,MG,4123
11710971,0001,1,,08,20180130,20100320,RS,5957
11779315,0001,1,,02,20200903,20100323,CE,1389
11851149,0001,1,PHISYCUS,04,20190125,20100423,RO,0027
11915502,0001,1,BARCELOS GELAPE,08,20190613,20100507,MG,4123
11918649,0001,1,KINESIS MULHER ACADEMIA FEMININA,08,20130325,20100510,SC,8081
