cnpj_basico,cnpj_ordem,matriz_filial,nome_fantasia,situacao,data_situacao,data_inicio,uf,municipio_codigo
66190552,0001,1,BLACK TIGER CROSS E LPO,02,20260407,20260407,SP,6511
66191264,0001,1,,02,20260410,20260410,MT,9035
35149959,0002,2,BODY FIT ACADEMIA,02,20260410,20260410,SC,1192
66216551,0001,1,IF PERFORMANCE E STORE,02,20260409,20260409,SP,7057
66220428,0001,1,MAYELLE LIMA PERSONAL TRAINER,02,20260409,20260409,SC,8105
66227017,0001,1,RVB ASSESSORIA ESPORTIVA,02,20260411,20260411,BA,3515
66232906,0001,1,BIG FIT CLUB,02,20260413,20260413,MG,5403
55238834,0002,2,,02,20260414,20260414,PR,7597
66255943,0001,1,PLENITUDE FIT,02,20260413,20260413,MA,0889
66265684,0001,1,REMN ACADEMIAS,02,20260413,20260413,PE,2381
24921465,0176,2,,02,20260415,20260415,SP,6291
66269302,0001,1,DESIREE PILATES,02,20260410,20260410,SC,8039
66270924,0001,1,,02,20260414,20260414,SP,6983
66272551,0001,1,ACADEMIA ELITE,02,20260415,20260415,MG,5417
66275463,0001,1,GAMA,02,20260414,20260414,RJ,5865
66277803,0001,1,ALTHAE MOVIMENTO E CUIDADO,02,20260415,20260415,SP,7237
66283210,0001,1,STUDIO ONDA FITNESS,02,20260414,20260414,BA,3599
66286010,0001,1,U FIT ACADEMIA,02,20260415,20260415,SC,8319
66294243,0001,1,EVOLUTION FIGHT COMBAT,02,20260416,20260416,ES,5705
66296185,0001,1,BOX ALAN ANTUNES PERFORMANCE,02,20260416,20260416,SP,6913
07594978,0851,2,,02,20260416,20260416,SP,7107
66300098,0001,1,LUCAS SOARES DOS SANTOS PERFORMANCE & TREINAMENTO,02,20260416,20260416,RJ,5853
66300258,0001,1,RG FORCA & PERFORMANCE,02,20260416,20260416,SP,7107
66302709,0001,1,OVER PRIME FITNESS,02,20260416,20260416,MG,5401
66308539,0001,1,,02,20260416,20260416,RJ,6001
66309381,0001,1,MEDFITNESS SAUDE E BEM ESTAR,02,20260410,20260410,AL,2705
66309392,0001,1,HAPUQUE SAUDE E PERFORMANCE,02,20260407,20260407,SP,7107
66311100,0001,1,,02,20260414,20260414,SP,6511
66322713,0001,1,ATP BOA FORMA,02,20260416,20260416,PR,7535
66329698,0001,1,START FIT,02,20260417,20260417,MG,4943
66331755,0001,1,NANI MOVE,02,20260417,20260417,SC,8175
66333643,0001,1,MOVE FITNESS LEM,02,20260410,20260410,BA,1112
66334949,0001,1,,02,20260417,20260417,RS,8679
64739091,0001,1,FW CENTRO DE TREINAMENTO E FUNCIONAL,02,20260127,20260127,RJ,5869
66351205,0001,1,ACADEMIA ALTA PERFORMANCE,02,20260417,20260417,BA,3871
66357003,0001,1,ARANTES TEAM,02,20260416,20260416,MT,9067
66359520,0001,1,VIEGAS TRAINING,02,20260420,20260420,GO,9543
66360924,0001,1,C. T. DANYELLA STEFHANY,02,20260420,20260420,GO,9227
31666017,0007,2,LOVATTO FIT,02,20260422,20260422,RS,8729
66380688,0001,1,DK PERFORMANCE,02,20260326,20260326,RS,8907
66382486,0001,1,,02,20260422,20260422,AC,0151
66387425,0001,1,,02,20260420,20260420,MG,4637
66389076,0001,1,M PRO TREINAMENTOS,02,20260422,20260422,MA,0879
66408617,0001,1,ALTERNATIVA PERFEITA ACADEMIA 3,02,20260413,20260413,SP,6361
66410642,0001,1,PRIMEFIT CENTRO DE TREINAMENTO,02,20260423,20260423,RS,8949
66413894,0001,1,STUDIO JULIANA ORNELAS,02,20260423,20260423,MG,4123
66415311,0001,1,LIFE ACADEMIA,02,20260422,20260422,GO,9221
66417207,0001,1,ACADEMIA OLYMPO,02,20260416,20260416,PA,0483
66418037,0001,1,PROFITNESS,02,20260423,20260423,CE,1543
66425196,0001,1,ACADEMIA BRUNO CARAMELO,02,20260423,20260423,SP,6339
66425720,0001,1,ESPACO INSPIRE,02,20260423,20260423,PE,2571
66434136,0001,1,SELENE CROSSTRAINING,02,20260424,20260424,PE,2521
40904312,0002,2,ENERGYX GYM,02,20260424,20260424,GO,9403
66434596,0001,1,,02,20260424,20260424,CE,1389
66434869,0001,1,BGS PRO FITNESS,02,20260424,20260424,MG,5287
66435521,0001,1,REAL FITNESS,02,20260424,20260424,MG,4123
07594978,0877,2,,02,20260424,20260424,DF,9701
66438305,0001,1,,02,20260422,20260422,CE,1389
66438823,0001,1,LC PILATES CLASSICO,02,20260424,20260424,SP,6713
66439699,0001,1,,02,20260416,20260416,SP,6715
66441250,0001,1,STUDIO FUNCIONAL EVERTON BELTRAO,02,20260424,20260424,AM,0211
66441556,0001,1,BRUNO DINI PERSONAL,02,20260423,20260423,SP,6875
29736886,0002,2,G3 FIT ACADEMIA,02,20260424,20260424,RN,1661
66449616,0001,1,,02,20260425,20260425,CE,1395
66451457,0001,1,CORPO & MOVIMENTO,02,20260425,20260425,PE,2627
66459596,0001,1,T.M.F. SPORTS,02,20260427,20260427,RJ,5865
66463437,0001,1,BRAVE PERFORMANCE,02,20260417,20260417,MG,5401
66463876,0001,1,,02,20260424,20260424,PR,7535
66465789,0001,1,ALKIMYA MOVIMENT,02,20260427,20260427,SP,7107
66468865,0001,1,,02,20260424,20260424,SP,6239
66471134,0001,1,,02,20260423,20260423,SP,7107
66491703,0001,1,ACG ACADEMIA,02,20260427,20260427,RS,8533
66493365,0001,1,,02,20260422,20260422,SP,6511
66495194,0001,1,STUDIO FALCAO,02,20260422,20260422,RJ,6001
66496488,0001,1,STUDIO KALLYANE SILVEIRA,02,20260427,20260427,MS,9029
66496752,0001,1,ACADEMIA ARANHA FITNESS,02,20260428,20260428,MA,0917
66498178,0001,1,BOXX GYM,02,20260428,20260428,PR,7535
66498555,0001,1,ESPACO VIDA ATIVA,02,20260428,20260428,MG,4951
01128246,0002,2,ACADEMIA CORPO E FORMA,02,20260429,20260429,RS,8685
66513822,0001,1,LINDA AURA BEM-ESTAR,02,20260428,20260428,SP,7107
66519933,0001,1,FORMA FIT ACADEMIA,02,20260428,20260428,PI,1219
66522002,0001,1,ROTINA 360,02,20260429,20260429,RS,8863
66522331,0001,1,,02,20260429,20260429,RJ,5813
66523347,0001,1,TTV ESPORTES,02,20260429,20260429,SP,6313
66525976,0001,1,,02,20260428,20260428,MG,4687
66532392,0001,1,LL TREINAMENTOS,02,20260428,20260428,SP,6311
66532548,0001,1,SYMFIT AMPARO,02,20260424,20260424,SP,6137
66534362,0001,1,POWER BOX,02,20260428,20260428,GO,9221
66535112,0001,1,MAIARA CAZAROTTI TREINAMENTO PERSONALIZADO,02,20260427,20260427,SP,6847
61344864,0002,2,IMPULSO FITNESS,02,20260430,20260430,MT,9151
66547351,0001,1,MB COMPANY,02,20260424,20260424,PA,0557
66571421,0001,1,,02,20260423,20260423,CE,1527
66574873,0001,1,MPERSONALTRAINER,02,20260429,20260429,BA,3807
66577120,0001,1,,02,20260504,20260504,RS,8589
66585851,0001,1,PORTO FIT ALGARVE,02,20260504,20260504,RS,8511
66587068,0001,1,INTEGRA PILATES MOVIMENTO,02,20260415,20260415,SP,7107
66603339,0001,1,POTENGYM,02,20260504,20260504,RJ,5863
66609089,0001,1,ACADEMIA ESTACAO FITNESS,02,20260505,20260505,PB,2071
66611610,0001,1,CENTRO DE TREINAMENTO WZ,02,20260505,20260505,RJ,6001
66615932,0001,1,STUDIO MARANGONI,02,20260505,20260505,MG,4889
66624328,0001,1,,02,20260430,20260430,SC,8327
66625109,0001,1,EVOLUTION ACADEMIA FITNESS,02,20260505,20260505,SP,6731
66626152,0001,1,ALFAGYM LTDA,02,20260506,20260506,PB,2011
66626400,0001,1,HOME FITNESS,02,20260506,20260506,RS,8589
66638798,0001,1,SEVEN SERVICOS,02,20260506,20260506,PE,2531
66641731,0001,1,SANAE ESPACO INTEGRADO,02,20260506,20260506,RN,1837
66649909,0001,1,,02,20260506,20260506,MG,4283
66651630,0001,1,ACHILES JUNIOR PERSONAL TRAINER,02,20260505,20260505,ES,5725
66656536,0001,1,TREINE C ACADEMIA JACARANDAS,02,20260507,20260507,MT,8985
66666890,0001,1,SPORTGYM,02,20260507,20260507,BA,3947
66523057,0001,1,BRAUNES TRAINING CLUB,02,20260429,20260429,RJ,5867
58243150,0004,2,,02,20260507,20260507,SC,8183
66675397,0001,1,ONDA FIT,02,20260507,20260507,PA,0591
66676267,0001,1,INVICTUS ACADEMIA,02,20260508,20260508,MA,0757
66676710,0001,1,ACADEMIA BLACK FIT,02,20260507,20260507,AL,2737
07594978,0883,2,,02,20260508,20260508,PE,2531
07594978,0885,2,,02,20260508,20260508,SP,7107
66682516,0001,1,VITTALE LTDA,02,20260508,20260508,SE,3195
66684703,0001,1,,02,20260507,20260507,SP,6401
66689216,0001,1,ESTUDIO TRI3 TRAINING,02,20260506,20260506,SP,6581
66702488,0001,1,CT PERFORMANCE,02,20260504,20260504,SP,6981
66709434,0001,1,,02,20260511,20260511,CE,1319
66711239,0001,1,,02,20260506,20260506,RS,8757
66713250,0001,1,FITYOU TRAINING,02,20260508,20260508,SP,2969
66713569,0001,1,PONTO FITNESS ACADEMIA,02,20260511,20260511,SP,2991
66714805,0001,1,SKYFIT ACADEMIA VILA JUNDIAI,02,20260511,20260511,SP,6713
05239361,0036,2,,02,20260511,20260511,RJ,6001
66717909,0001,1,A S FITNESS,02,20260506,20260506,SP,6995
38131177,0002,2,,02,20260512,20260512,ES,5677
66732607,0001,1,TEMPLE BOX,02,20260511,20260511,RJ,5813
66734326,0001,1,,02,20260427,20260427,RJ,5819
66755449,0001,1,JSOUZA PERFORMANCE,02,20260513,20260513,SC,8105
66758237,0001,1,ACADEMIA DYNAMIC TRAINING,02,20260513,20260513,RN,1741
64925419,0002,2,,02,20260513,20260513,SC,8179
66761393,0001,1,MARINA Y FISIOTERAPIA E MOVIMENTO,02,20260512,20260512,PR,7751
66765979,0001,1,,02,20260511,20260511,SP,6713
66766469,0001,1,SLIMFIT STUDIO PERSONAL - PILATES,02,20260513,20260513,SE,3157
40287879,0002,2,SALAMON TRAINER,02,20260513,20260513,ES,5703
66779730,0001,1,CORPO EM MOVIMENTO STUDIO DE PILATES E MUSCULACAO,02,20260513,20260513,MT,9067
66781554,0001,1,,02,20260514,20260514,AL,2729
66800580,0001,1,,02,20260513,20260513,RS,8591
66806780,0001,1,SPORT FITNESS,02,20260513,20260513,PA,0389
66808201,0001,1,SAMPAIO PRIME FITNESS,02,20260515,20260515,PA,0543
66626933,0002,2,LC PILATES,02,20260515,20260515,SP,7075
66812623,0001,1,ATL STUDIO PILATES E FISIOTERAPIA,02,20260515,20260515,SE,3105
66813998,0001,1,MARIANA SGAMBA,02,20260511,20260511,SP,7107
66828075,0001,1,K. RODRIGUES CONSULTORIA E SERVICOS,02,20260515,20260515,SP,6131
66830743,0001,1,K R PRIME FITNESS,02,20260518,20260518,PI,1123
66837304,0001,1,LION BOX CROSS TRAINING E PERFORMACE,02,20260518,20260518,AL,2785
66839387,0001,1,DANI MARTINS PERFORMANCE E BEM-ESTAR,02,20260515,20260515,SP,7107
66839910,0001,1,ATIVO FITNESS,02,20260518,20260518,MT,9095
66860744,0001,1,,02,20260518,20260518,PR,7583
66866072,0001,1,STUDIO PERFORMANCE,02,20260320,20260320,PE,2497
41609229,0011,2,,02,20260519,20260519,SP,7107
66871616,0001,1,SPACO FITNESS RDA,02,20260505,20260505,BA,3837
66873295,0001,1,FOR LIFE,02,20260518,20260518,BA,3849
66879337,0001,1,SL PERFORMANCE CLUB,02,20260518,20260518,GO,9301
66880137,0001,1,PRIME STUDIO FITNESS,02,20260520,20260520,PB,0470
66885867,0001,1,,02,20260519,20260519,MG,4133
66886230,0001,1,,02,20260520,20260520,MG,4123
66887054,0001,1,START FIT STUDIO PERSONAL,02,20260518,20260518,MG,4763
66889591,0001,1,BRUNO CERUTTI PERSONAL,02,20260519,20260519,RS,8801
66891331,0001,1,STUDIO PULSO,02,20260518,20260518,MG,5401
66893406,0001,1,CTFF TREINAMENTO PERSONALIZADO,02,20260520,20260520,MG,4365
66895027,0001,1,MARCOS FIT,02,20260507,20260507,AM,0283
66902178,0001,1,,02,20260519,20260519,CE,1389
66903064,0001,1,,02,20260520,20260520,AM,0255
66910470,0001,1,,02,20260513,20260513,RJ,6001
66914685,0001,1,VALE CROSS TREINE,02,20260521,20260521,ES,5703
66917275,0001,1,,02,20260521,20260521,RS,8829
66926307,0001,1,NAIARA STUDIO FISIO,02,20260521,20260521,BA,3429
64911797,0001,1,KAUANE ESPORTES,02,20260204,20260204,PR,8457
66928752,0001,1,ACADEMIA HAYTZMAN,02,20260522,20260522,SP,6507
66929359,0001,1,PB MOVE & EVOLUTION LTDA,02,20260522,20260522,PB,2051
66934024,0001,1,,02,20260521,20260521,SP,7107
65739940,0002,2,,02,20260522,20260522,SC,8179
66938896,0001,1,,02,20260522,20260522,RS,8801
66957149,0001,1,FUNCIONAL FORA DA CAIXA,02,20260522,20260522,BA,3415
66964541,0001,1,RAWPHYSIQUE PRODUTOS E SERVICOS,02,20260525,20260525,SP,7107
22902694,0204,2,,02,20260525,20260525,PI,1219
66970406,0001,1,,02,20260519,20260519,SP,6715
66982677,0001,1,MARXA TAVARES,02,20260525,20260525,BA,3357
66987133,0001,1,AS ESPACO FIT LTDA,02,20260526,20260526,PB,2085
66988470,0001,1,STUDIO CARLA B,02,20260525,20260525,SP,7057
66995957,0001,1,,02,20260525,20260525,CE,1389
66998497,0001,1,,02,20260526,20260526,CE,1487
67005594,0001,1,LYFT GYM,02,20260527,20260527,GO,9361
67007324,0001,1,WELL CLUB,02,20260520,20260520,MA,0897
67008957,0001,1,H2MN,02,20260522,20260522,PA,0415
67010227,0001,1,,02,20260527,20260527,CE,1235
67017726,0001,1,,02,20260527,20260527,MT,8985
60949392,0019,2,,02,20260527,20260527,GO,1066
67027980,0001,1,,02,20260522,20260522,SP,6681
67029286,0001,1,ACADEMIA SELVAFITNESS,02,20260527,20260527,PE,2573
67030335,0001,1,MOVEE C.,02,20260526,20260526,SP,6377
67033718,0001,1,LM TRAINER,02,20260527,20260527,PB,2051
67034104,0001,1,,02,20260526,20260526,SP,7237
67038959,0001,1,GYM TIME,02,20260527,20260527,MG,4027
67042238,0001,1,BIRA PERSONAL TRAINER,02,20260528,20260528,SP,7107
41110949,0002,2,,02,20260528,20260528,PE,2531
67055955,0001,1,,02,20260528,20260528,GO,9373
67057101,0001,1,,02,20260529,20260529,MG,4365
67057765,0001,1,,02,20260527,20260527,SP,6291
67059070,0001,1,,02,20260520,20260520,PR,7513
67061172,0001,1,FB PILATES STUDIO,02,20260527,20260527,PE,2369
67065579,0001,1,EMK STUDIO,02,20260529,20260529,BA,3363
66061642,0001,1,ACADEMIA MORADA FITNESS,02,20260401,20260401,MT,9067
67090904,0001,1,CENTRO DE TREINAMENTO FELIPE SARETTA,02,20260530,20260530,SC,8075
67098408,0001,1,TOP FITNNES,02,20260601,20260601,RJ,5869
67107695,0001,1,,02,20260601,20260601,MT,9067
67131446,0001,1,,02,20260302,20260302,PR,7535
67139870,0001,1,,02,20260602,20260602,SP,7107
67140705,0001,1,PLANET FITNESS GV,02,20260603,20260603,MG,4553
67141086,0001,1,,02,20260603,20260603,BA,3573
67144099,0001,1,ALENCAR FIT CPS,02,20260603,20260603,SP,6291
67148097,0001,1,MOMENTO SAUDE,02,20260603,20260603,BA,3537
67149045,0001,1,RB FIT,02,20260603,20260603,PB,2051
67153820,0001,1,TEAM DU,02,20260528,20260528,PR,7795
67163070,0001,1,JB STUDIO PERSONAL,02,20260603,20260603,RJ,5833
67163812,0001,1,GS1,02,20260605,20260605,ES,5663
23881891,0002,2,,02,20260605,20260605,PI,1131
67166234,0001,1,ERA ACADEMIA,02,20260602,20260602,PE,2543
67166295,0001,1,SUNT STUDIO PILATES,02,20260603,20260603,SP,7145
67184285,0001,1,PRO FIT,02,20260607,20260607,GO,9753
67193142,0001,1,FIT CENTER SINAPSE SPORTS,02,20260606,20260606,PI,1219
67199476,0001,1,CT FORMA FITNESS,02,20260608,20260608,RN,1759
67201828,0001,1,PROGRESSIVE PILATES,02,20260529,20260529,SP,7007
67203907,0001,1,STUDIO DE TREINO NOVA VERSAO,02,20260608,20260608,BA,3863
67213187,0001,1,,02,20260609,20260609,PR,7805
67215516,0001,1,RAYSSA ANDRADE TREINAMENTOS,02,20260609,20260609,SP,6681
67217692,0001,1,AURA FIT,02,20260608,20260608,MG,4521
67220151,0001,1,ACADEMIA LB,02,20260609,20260609,PB,2155
67222898,0001,1,NUCLEO,02,20260609,20260609,SP,6377
67226061,0001,1,FLEX GYM,02,20260609,20260609,AP,0605
13396172,0063,2,,02,20260609,20260609,RS,8791
07594978,0912,2,,02,20260610,20260610,SP,7107
07594978,0916,2,,02,20260610,20260610,DF,9701
07594978,0920,2,,02,20260610,20260610,DF,9701
07594978,0923,2,,02,20260610,20260610,SP,7145
07594978,0925,2,,02,20260610,20260610,BA,3849
07594978,0927,2,,02,20260610,20260610,SP,7107
07594978,0932,2,,02,20260610,20260610,SP,6291
07594978,0933,2,,02,20260610,20260610,PE,2629
67249187,0001,1,,02,20260609,20260609,SC,8251
67250263,0001,1,NEXUS STUDIUM E SAUDE,02,20260610,20260610,SE,3105
67250426,0001,1,STUDIO A3,02,20260609,20260609,PB,1975
67262354,0001,1,POWER HOUSE STUDIO DE PILATES,02,20260610,20260610,SP,6473
67270375,0001,1,MAXPOWERFIT,02,20260610,20260610,RR,0309
67274697,0001,1,,02,20260611,20260611,RS,9823
67277588,0001,1,,02,20260608,20260608,SP,7191
59679631,0002,2,,02,20260611,20260611,SC,8161
67284724,0001,1,,02,20260611,20260611,RS,8693
67285662,0001,1,ACADEMIA FORMULA FEMININA,02,20260612,20260612,PR,7825
67285923,0001,1,SHARKS GYM,02,20260609,20260609,SC,8105
67290743,0001,1,MADS ESPORTES,02,20260611,20260611,SP,6789
67291896,0001,1,,02,20260612,20260612,SP,6155
67293623,0001,1,MASSA BOX,02,20260612,20260612,CE,1461
07398153,0001,1,ESPACO FISICO ACADEMIA LTDA,04,20190122,20050216,BA,3117
03356890,0001,1,GOLFINHO AZUL ACADEMIA E FISIOTERAPIA,02,20010225,19990824,SP,7083
04940929,0001,1,IMPERIO FITNESS ACADEMIA,08,20210330,20020306,SE,3105
03310748,0001,1,GLADIADOR ALTERES CLUB,08,20171221,19990727,PE,2599
92619931,0001,1,CORPORE SANO,02,20051103,19890308,RS,8649
03316207,0001,1,BIOCIENCIA,08,20150209,19990730,CE,1389
04964491,0001,1,SOMA,08,20220406,20020314,SP,7107
04980643,0001,1,,04,20181206,20020402,MG,4865
04981060,0001,1,,08,20150209,20020403,RS,8815
04982038,0001,1,ACADEMIA ENERGIA VITAL,08,20230320,20020318,RS,8785
04984051,0001,1,,04,20210323,20020401,SC,8047
01694761,0001,1,,08,20160916,19970227,SP,7107
04993534,0001,1,MAXIMA PERFORMANCE,08,20191008,20020412,SP,7099
04994194,0001,1,ACADEMIA DE GINASTICA H. B. M. LTDA,04,20180925,20020411,MS,9123
03353006,0001,1,SEIGOKAN PARANA,02,20220915,19990820,PR,7481
03362789,0001,1,,04,20260515,19990813,BA,3849
05016495,0001,1,,08,20150209,20020325,MG,4079
05019329,0001,1,MAVERICK FITNESS,08,20081231,20020417,SP,7099
00093193,0001,1,,02,20031011,19940617,RS,8541
00095411,0001,1,AQUA GYM,02,20051103,19940614,RJ,6001
05023917,0001,1,BR ACADEMIA,08,20100218,20020502,RO,0003
00098389,0001,1,,02,20051103,19931101,PR,7563
00100785,0001,1,,02,20030809,19940628,RJ,6001
00101047,0001,1,,08,20220210,19940628,RS,8801
03389311,0001,1,STUDIO DE PILATES,02,20080731,19990908,SP,6291
01743965,0001,1,ACADEMIA MARZO GRECO FITNESS CENTER,08,20120801,19970321,RS,8841
03400184,0001,1,ACADEMIA PERFORMANCE DANCE,08,20040924,19990915,ES,5611
93636736,0001,1,PATCHI PATCHI,08,20250218,19901005,RS,8953
01759353,0001,1,COMPANHIA ATLHETICA,02,20010225,19970409,SP,7099
03421270,0001,1,,08,20150209,19990929,PR,7435
03421803,0001,1,STILUS ACADEMIA LTDA,04,20181025,19990922,PE,2531
05075048,0001,1,ATHLETIC GYM ACADEMIA,04,20231101,20020510,SC,8039
93895365,0001,1,,04,20181030,19910305,RS,8537
05087019,0001,1,ATIVA-ACAO,04,20180828,20020516,SC,8105
05089596,0001,1,ACADEMIA VIDATIVA,08,20090904,20020516,SP,6639
05090943,0001,1,,08,20050615,20020521,SP,7107
05093530,0001,1,ACADEMIA HERCULES,04,20180906,20020114,MG,4069
03441421,0001,1,,02,20250407,19991004,RJ,6001
00156686,0001,1,BOA FORMA,02,20180921,19940801,SP,7107
05097326,0001,1,CLINICA DO EXERCICIO,08,20220601,20020604,RN,1761
94029360,0001,1,ACADEMIA FORMATIVA,08,20000817,19910528,RS,8801
03450058,0001,1,ASSISTENCIA 24 HORAS,04,20231121,19991011,RJ,5915
05103045,0001,1,IRON,02,20251201,20020522,SP,6291
03452908,0001,1,G&A FITNESS,08,20130528,19991019,SC,8105
00168506,0001,1,ACADEMIA RESISTENCIA KARATE CLUB,04,20181025,19940825,BA,3849
00168840,0001,1,,08,20071018,19940826,PR,7483
00171618,0001,1,,02,20051103,19940822,RJ,6001
01803688,0001,1,LIFEX INSTITUTE,04,20231027,19970429,PR,7535
01807401,0001,1,ALL GYM ACADEMIA,04,20190227,19970425,SP,7107
03466103,0001,1,CIA DA FORMA,02,20220512,19991021,RS,8713
03469309,0001,1,,08,20150209,19991011,PE,2531
05125382,0001,1,ACADEMIA MOVIMENT FITNESS CLUB,08,20150209,20020514,DF,9701
03470913,0001,1,,04,20201029,19991020,MG,4123
03473897,0001,1,,08,20230720,19991007,SP,7121
05130742,0001,1,,08,20070625,20020702,PR,7563
01820094,0001,1,FORMA IDEAL,08,20010309,19970508,MT,9067
01823539,0001,1,ACADEMIA CORPO EM MOVIMETO,08,20000321,19970106,ES,5601
94362860,0001,1,ACADEMIA SAL DA TERRA,02,20051103,19911128,RS,8801
05144017,0001,1,FORCE WELLNESS FIT,02,20051103,20020527,SC,8233
01831744,0001,1,"RECOR - REABILITACAO E CONDICIONAMENTO FISICO, OLIMPIC",02,20000826,19970519,DF,9701
05153766,0001,1,,08,20130828,20020710,MG,4371
00209303,0001,1,SPORT TRAINNING ACADEMIA,08,20060127,19940926,BA,3849
05158110,0001,1,BODY BY BRASIL,02,20150805,20020717,PR,7667
01846400,0001,1,CORPORE ACADEMIA,08,20210611,19970514,MG,4231
05163970,0001,1,DEPILATES,08,20160315,20020719,RS,8801
00216644,0001,1,NEW BALANCE,08,20230712,19940901,MG,5067
94607108,0001,1,CB SOM PROMOCOES,04,20190329,19920518,RS,8801
94660602,0001,1,,04,20181030,19920625,RS,8801
05196903,0001,1,ACADEMIA ESPACO E SAUDE,04,20260518,20020613,SP,6469
01873764,0001,1,SWIMMING FITNESS,02,19991127,19970508,MG,5401
03538756,0001,1,,04,20180918,19991117,RJ,6001
05202464,0001,1,ACADEMIA ESTACAO DO CORPO,04,20180828,20020527,DF,9701
03541807,0001,1,ACADEMIA BERTANI,08,20040714,19991125,RS,8637
05208462,0001,1,,08,20180511,20020726,ES,5677
00254654,0001,1,,04,20260514,19941001,PR,7667
03547623,0001,1,SYSTEM FIT,02,20230214,19991208,BA,3419
05210480,0001,1,,08,20130107,20020709,SC,8089
03551815,0001,1,OFICINA DO CORPO,08,20210916,19991203,RS,8591
05219221,0001,1,,02,20051103,20020813,RS,8599
05220038,0001,1,MOOD STORE,02,20020731,20020731,SP,6291
03563870,0001,1,,08,20150209,19991215,RJ,6001
95198750,0001,1,ACADEMIA ARTE VIDA,08,20260216,19930618,RS,8935
03566258,0001,1,,08,20051222,19991208,SP,6969
95232534,0001,1,ACADEMIA FEDRIZZI,08,20161215,19930831,RS,8599
95254710,0001,1,,04,20210225,19930906,RS,8801
05244192,0001,1,,02,20250119,20020807,SP,7107
03580799,0001,1,,08,20081231,19991227,SP,6477
05246601,0001,1,ACADEMIA SPORTS,04,20190116,20020827,BA,3965
00287026,0001,1,CORPORACAO PERSONAL TRAINERS,08,20181120,19941107,RS,8801
05251548,0001,1,,02,20051103,20020807,SP,6291
05253979,0001,1,S/D,08,20041025,20020808,SP,7107
01922760,0001,1,ACADEMIA CIA BRASIL,04,20180828,19970625,DF,9701
05262933,0001,1,ACADEMIA FAMA BALLET,03,20100726,20020829,MG,4385
05267671,0001,1,ACADEMIA FORMA BODY BUILDING,08,20091030,20020905,MG,4947
05276425,0001,1,,08,20150209,20020830,SP,7107
05278556,0001,1,ACADEMIA SPORT FITNESS,08,20241111,20020912,SE,3105
03610356,0001,1,ACADEMIA SHOTO-KAN,02,20190410,20000107,RN,1651
05280270,0001,1,FISIOCORPO,02,20230526,20020913,PI,1219
03612103,0001,1,,08,20220801,20000127,SP,7107
96292909,0001,1,,04,20181023,19930813,SP,7107
00318942,0001,1,,08,20230323,19941129,CE,1591
05284897,0001,1,,04,20181011,20020911,MG,4123
03616007,0001,1,SALUTE ACADEMIA,04,20190130,20000121,PE,2403
05287473,0001,1,,08,20170417,20020913,SC,8039
03618903,0001,1,ACADEMIA QG,02,20050129,20000126,PR,7535
03620530,0001,1,,08,20021218,20000119,RS,8591
05292762,0001,1,ACADEMIA KEZEN JIU - JITSU,04,20181025,20020920,PE,2531
