cnpj_basico,cnpj_ordem,matriz_filial,nome_fantasia,situacao,data_situacao,data_inicio,uf,municipio_codigo
42619085,0001,1,ACADEMIA PERSONAL FIT,02,20210707,20210707,RS,8815
42634159,0001,1,ESPACO ROJO DE YOGA,02,20210708,20210708,SP,7107
11821043,0002,2,ACADEMIA EVOLUCAO,02,20210708,20210708,PR,7777
42648026,0001,1,WB PERSONAL,02,20210708,20210708,ES,5681
42649503,0001,1,ACADEMIA IDEAL FITNESS,08,20211126,20210709,PA,0445
42652363,0001,1,ACADEMIA FORCA ALPHA,02,20210709,20210709,MG,4755
27839236,0001,1,CORPUS ACADEMIA LTDA,02,20170529,20170529,PE,2321
42664556,0001,1,ALTA PERFORMACE,02,20210711,20210711,DF,9701
42667340,0001,1,ACADEMIA ARENA FITNESS,02,20210712,20210712,ES,5629
42685656,0001,1,BODY FIT TRAINING,04,20231108,20210713,DF,9701
42688610,0001,1,,02,20210713,20210713,SC,8357
42704376,0001,1,,08,20220419,20210714,RJ,5909
32823761,0001,1,,08,20210714,20190219,ES,5703
42711439,0001,1,JN PERSONAL TRAINER,08,20260130,20210714,RJ,0786
42724761,0001,1,STUDIO PERSONAL RAFAEL GARCIA,02,20210715,20210715,RJ,5843
42730528,0001,1,MAXIMUS FIT ACADEMIA,02,20210715,20210715,DF,9701
42732178,0001,1,CT THALITA FREITAS,02,20210715,20210715,BA,3573
42738790,0001,1,AP PILATES E BEM ESTAR,02,20210715,20210715,SP,7107
28845300,0001,1,,02,20171011,20171011,PR,7547
42743862,0001,1,PEDRO JUNIOR PERSONAL TRAINER,02,20210716,20210716,PR,7493
42746080,0001,1,MATRIX FIT,02,20210716,20210716,BA,3697
34974135,0001,1,SUMMER FITNESS,08,20210730,20190924,AL,2785
42751097,0001,1,STUDIO DE PILATES CECILIA ACOSTA,02,20210716,20210716,SP,7057
42751950,0001,1,STUDIO SINGULAR,08,20220622,20210716,SC,8089
38366270,0001,1,,08,20210728,20200908,SP,7145
42761881,0001,1,VIVIANE NOGUEIRA TREINAMENTO FISICO,08,20220425,20210719,SC,8105
37818646,0002,2,QUALITY LIFE,02,20210719,20210719,SP,6897
42762876,0001,1,IMPERIUM ACADEMIA,02,20210719,20210719,SP,7245
42764900,0001,1,AZEN ACADEMIA,02,20210719,20210719,ES,5705
42769491,0001,1,RC ACADEMIA,02,20210719,20210719,PA,0411
30973195,0002,2,,02,20210719,20210719,RS,8625
42794021,0001,1,ACADEMIA ITAIPAVA PLANET,02,20210720,20210720,RJ,5877
42796368,0001,1,KARINE & QUALIDADE DE VIDA,02,20210720,20210720,SP,7107
42807329,0001,1,CHAPADA FITNESS ACADEMIA,02,20210721,20210721,BA,3827
42818348,0001,1,,02,20210722,20210722,RJ,6001
42827760,0001,1,MAX FORMA,02,20210722,20210722,MG,0584
42841196,0001,1,BRAVOS FITNESS,02,20210723,20210723,BA,3751
42841295,0001,1,CROSS TRAINING 017,02,20210723,20210723,SP,6221
42841990,0001,1,,02,20210723,20210723,MG,4733
42842940,0001,1,VANDER VENTURA,02,20210723,20210723,SP,7107
42852666,0001,1,CENTRO DE TREINAMENTO MS,02,20210725,20210725,MG,4749
42855157,0001,1,,08,20240227,20210726,SC,8105
42859081,0001,1,STUDIO GC TRAINING,02,20210726,20210726,MG,4147
28388223,0002,2,,02,20210727,20210727,SP,7107
42885356,0001,1,,08,20221111,20210727,RJ,5803
42901783,0001,1,,02,20210728,20210728,BA,3685
42903547,0001,1,VIRTUDE MOTORA,08,20250819,20210728,RJ,5863
42907906,0001,1,,02,20241122,20210728,PE,2381
42909714,0001,1,GOOD FITNESS ACADEMIA,08,20221221,20210729,CE,0991
42914601,0001,1,,02,20210729,20210729,SP,7107
42914611,0001,1,INFINITY TRAINING CRISTIANE CARVALHO,02,20210729,20210729,ES,5699
42916402,0001,1,STONEFITNESS,02,20210729,20210729,RJ,5919
37350850,0001,1,STUDIO VOLL,08,20221020,20200608,DF,9701
42924170,0001,1,ANGELIS,02,20210729,20210729,SP,7107
42927612,0001,1,C.F KINTALL,02,20210730,20210730,RJ,6001
42932880,0001,1,,02,20210730,20210730,ES,5623
42948425,0001,1,,02,20210802,20210802,SP,7107
42961184,0001,1,NORTH FITNESS,08,20250626,20210802,PR,7493
31174191,0002,2,ACADEMIA CORPUS FITNESS,02,20210803,20210803,PI,0332
42984629,0001,1,ACADEMIA PRATIQUE FITNESS,02,20210804,20210804,MG,4123
42987139,0001,1,RM PILATES STUDIO,02,20210804,20210804,PA,0427
42991701,0001,1,FOLLEGO FITNESS ACADEMIA,02,20210804,20210804,SP,6689
42995545,0001,1,OLIMPIC PODIUM,08,20240306,20210804,MG,4003
42920970,0002,2,SOULFIT ACADEMIA,02,20210806,20210806,AP,0605
37175626,0001,1,VIVAFIT,02,20200519,20200519,ES,0768
43046298,0001,1,MUSA FITT,02,20210809,20210809,MG,4387
43049492,0001,1,YASMIN RODRIGUES,08,20231220,20210809,SP,7243
43053940,0001,1,ACADEMIA FORCA TOTAL,02,20250709,20210810,ES,5699
43055075,0001,1,ACADEMIA FITNESS CLUBE,02,20210810,20210810,PI,2271
43060518,0001,1,MOV,02,20210810,20210810,RJ,5867
43078917,0001,1,DE LAZZER FIGHT & FITNESS,02,20210811,20210811,RS,8599
43080370,0001,1,,08,20211122,20210811,RN,1759
43080400,0001,1,XERIFE C.T,02,20210811,20210811,CE,1373
43096078,0001,1,STUDIO FADRIQUE,02,20210812,20210812,RS,8791
36481723,0001,1,CENTRO DE TREINAMENTO FUNCIONAL JARISON JUNIOR,04,20260515,20200227,ES,5647
35047062,0001,1,EQUIPE TIA MANU,02,20191001,20191001,GO,9373
43099574,0001,1,ACADEMIA TOP FIT,02,20210812,20210812,PB,2043
43102471,0001,1,,02,20210812,20210812,SP,6861
43108270,0001,1,BASIC TRAINER,03,20260224,20210812,GO,9221
43112801,0001,1,GLADIADORES FITNESS,02,20210813,20210813,SE,3105
43120622,0001,1,,02,20210813,20210813,SP,7149
43142056,0001,1,ACADEMIA PLANETA BURITIS,02,20210816,20210816,MG,4123
43144497,0001,1,SIX ONE - ESTUDIO PERSONAL CENTRO DE TREINAMENTO,02,20210816,20210816,RS,7297
43156764,0001,1,CT PRIMIITIVUS,02,20210817,20210817,RS,8589
43163338,0001,1,,08,20260121,20210817,PR,7885
43169239,0001,1,PERSOCLINICA,08,20220727,20210818,PR,7505
43178059,0001,1,ALFA ACADEMIA LTDA,08,20241113,20210818,GO,9221
43178659,0001,1,ONE FIT STUDIO EMS,02,20210818,20210818,RS,8771
43185612,0001,1,DIAMONDS GINASTICA ARTISTICA,02,20210818,20210818,MG,5403
43192770,0001,1,SOUL CROSS,02,20210819,20210819,PE,2521
43193522,0001,1,PARTIUFITNESS,08,20211220,20210819,CE,1247
43205119,0001,1,JM FITNESS,02,20210820,20210820,MT,0097
43206551,0001,1,,02,20210817,20210817,BA,3515
43207774,0001,1,GRECIA ACADEMIA,02,20210820,20210820,PE,2521
12083378,0002,2,MITRA SAUDE E EQUILIBRIO,02,20210820,20210820,RJ,5909
43209392,0001,1,YUNA YOGA CONTEMPORANEO,02,20210820,20210820,PR,7535
43217460,0001,1,ANCELIA FRANCA STUDIO FEMININO PERSONALIZADO,02,20210820,20210820,CE,1337
43228843,0001,1,ACADEMIA LIFE STYLE,02,20210823,20210823,SP,6311
43229312,0001,1,FIT GYM,08,20260330,20210823,SP,6875
26083263,0001,1,INFO TECH,02,20160901,20160901,PR,7935
43254137,0001,1,INSPIRA PILATES,02,20210824,20210824,RS,8841
43259881,0001,1,ACADEMIA LIZ FITNESS,02,20210824,20210824,BA,3071
43267773,0001,1,ACADEMIA AEROCORPO,02,20210825,20210825,BA,3747
43269807,0001,1,ACADEMIA DA MONICA,02,20210825,20210825,SP,6499
43276406,0001,1,STUDIO PORTO ALEGRE,02,20210825,20210825,RS,8801
41832149,0001,1,POWERFIT ACADEMIA,08,20240321,20210505,MG,4521
43277263,0001,1,NOVA ERA HIDRO E FITNESS,02,20210825,20210825,PE,2357
43008809,0001,1,MADE IN ACADEMIA,02,20210805,20210805,PR,7563
43290316,0001,1,ATIV STUDIO,02,20210826,20210826,MG,4733
43290769,0001,1,PLAY FITNESS,03,20240805,20210826,PA,0447
32679808,0001,1,CROSSFIT PEDERNEIRAS,02,20190206,20190206,SP,6835
43297072,0001,1,JPFITNESS ACADEMIA,02,20210826,20210826,PE,2461
43304472,0001,1,CROSS EXPRERIENCE PIRES DO RIO,02,20210827,20210827,GO,9545
43305300,0001,1,STUDIO PILATES NANCYMARA ROCHA,02,20210827,20210827,MG,4111
36262643,0001,1,STUDIO ALEX RODRIGUES,02,20200205,20200205,MT,9871
43306288,0001,1,ACADEMIA UP,02,20210827,20210827,RS,8935
27281052,0001,1,ENERGY FIT BY PCP,08,20210827,20170309,RS,8599
43327308,0001,1,BULL CROSS TRAINER,02,20210830,20210830,GO,9227
26950379,0002,2,AFVG ACADEMIA,04,20260514,20181128,MT,9167
43350402,0001,1,ACADEMIA AM FITNESS,08,20230810,20210831,CE,1307
43355904,0001,1,DONT STOP BEING FITNESS,02,20210831,20210831,PE,2531
43359158,0001,1,NF ACADEMIA E SUPLEMENTOS,08,20230427,20210831,SE,3149
43362434,0001,1,NUSDA TREINAMENTO FUNCIONAL PARA MULHERES,02,20210901,20210901,PR,7777
34168585,0001,1,,02,20190710,20190710,SP,7107
43375364,0001,1,KAWAMOTO TEAM,02,20210901,20210901,SP,7099
27988939,0001,1,ACTION4YOU,02,20170524,20170524,PR,7535
43386808,0001,1,SENSEI DOJO,02,20210902,20210902,SP,7107
43394034,0001,1,IRANI RISSO PERSONAL STUDIO,02,20210902,20210902,MG,4051
43401018,0001,1,GYM EXTREME,02,20210903,20210903,ES,5711
43406085,0001,1,TOP FIT SERVICES,02,20210903,20210903,SC,8179
39412718,0002,2,ELETROPULSE,02,20210903,20210903,RS,8737
43430084,0001,1,PERSONAL VINI RODRIGUES,02,20210907,20210907,SP,6619
37892210,0001,1,MICHELLE REGINA BARBOSA,02,20200728,20200728,SC,8179
43435116,0001,1,D3 ACADEMIA,02,20210908,20210908,SP,7107
43441645,0001,1,MFIT,02,20210908,20210908,AL,2785
36631691,0001,1,BOXE EM ACAO,08,20250717,20200311,BA,3515
07594978,0442,2,,02,20210909,20210909,PR,7535
43458235,0001,1,,02,20210909,20210909,SP,7107
43461885,0001,1,STUDIO N1,08,20230207,20210909,PE,2531
37333737,0002,2,VICTORIA STUDIO,02,20210910,20210910,PA,0493
21001980,0002,2,SPORT FITNESS BOA VISTA,02,20210910,20210910,MG,4903
28065320,0001,1,VITOR MASSARA,08,20210910,20170629,MG,4123
43495642,0001,1,POINT BOX PLAY NA VIDA,02,20210913,20210913,SP,7077
43499984,0001,1,STARTFIT ACADEMIA,08,20240419,20210913,PE,0546
38232631,0002,2,DC FITNESS,08,20230523,20210913,RS,8791
43513668,0001,1,ESPACO FIT,02,20210914,20210914,GO,9687
43520961,0001,1,ACADEMIA MOVIMENTO,02,20210914,20210914,BA,3849
43526838,0001,1,CROSS EXPERIENCE CERES,08,20260121,20210915,GO,9307
43532013,0001,1,PILATES OM,08,20230206,20210915,RJ,6001
43532417,0001,1,ESPACO TEAMPANDOLFI,08,20250217,20210915,RJ,5925
34411303,0001,1,DOUBLEX,08,20250924,20190802,SP,6789
43541621,0001,1,VIVA MAIS FIT,04,20240820,20210916,MA,0921
43544666,0001,1,,04,20231117,20210916,SP,6189
43545567,0001,1,,08,20250219,20210916,MG,4111
43554471,0001,1,NIVEL 1,04,20260522,20210916,BA,3685
43555230,0001,1,,02,20210917,20210917,RS,8661
43572995,0001,1,ENG CORP.,02,20210920,20210920,SC,8267
43576443,0001,1,LG CONDICIONAMENTO FISICO,04,20231108,20210920,BA,3603
43580847,0001,1,M1-TBM,08,20231222,20210920,MG,5397
43581168,0001,1,E. A PERSONAL STUDIO,08,20240524,20210920,MT,9067
43597857,0001,1,CROSS EXPERIENCE CAMPOS ELISEOS,08,20230126,20210921,SP,6291
43607534,0001,1,,08,20230607,20210922,SP,6291
43607836,0001,1,GEL E POLLY STUDIO TRAINING,02,20210922,20210922,SE,3157
43621750,0001,1,KONING STUDIO TRAINER,04,20260610,20210922,MG,4371
43629568,0001,1,AGUIA FIT,02,20210923,20210923,ES,5733
43630960,0001,1,KARINE ARAUJO TREINAMENTOS,02,20210923,20210923,PR,7401
43637879,0001,1,VITRA BOUTIQUE FITNESS,02,20210923,20210923,PE,2521
36913798,0001,1,ANGELICA FITNS,02,20200410,20200410,TO,9213
43660518,0001,1,PRIME ACADEMIA,02,20210927,20210927,MG,4763
43664741,0001,1,MAFIT ACADEMIA,02,20210927,20210927,MT,8981
18512677,0002,2,,02,20210927,20210927,RJ,6001
43677973,0001,1,ACADEMIA CASTROGOES,02,20210927,20210927,BA,3459
26350294,0001,1,BOTOS GYM ACADEMIA,02,20161013,20161013,ES,5607
43689226,0001,1,DORIL CROSSTEAM,02,20210928,20210928,GO,9399
43690238,0001,1,BODY FIT,02,20210928,20210928,MT,9151
43691022,0001,1,ACADEMIA KEP FITNESS LTDA,02,20210928,20210928,BA,3965
43694352,0001,1,VOLL STUDIOS,04,20260609,20210929,MT,9831
29857780,0002,2,LIFE ACADEMIA,02,20210929,20210929,AL,2705
43699314,0001,1,BOX CENTER,02,20210929,20210929,RN,1787
43716996,0001,1,SANNA ACADEMIA UNIDADE COELHO NETO,02,20210930,20210930,RJ,6001
43722632,0001,1,DIEGO BARTHEZ STUDIO PERSONAL,02,20210930,20210930,GO,9373
43723843,0001,1,ACADEMIA EVOLUTION,02,20210930,20210930,PE,2489
43729109,0001,1,XPREMIUM ACADEMIA,02,20211001,20211001,RS,8815
43731120,0001,1,ACADEMIA MILLENIUM,02,20211001,20211001,PA,0475
43732264,0001,1,ANAJU FIT STUDIO PERSONAL,02,20211001,20211001,BA,3539
43735054,0001,1,,02,20211001,20211001,SP,7107
43740821,0001,1,,08,20250923,20211001,SP,7107
43749192,0001,1,ACADEMIA VITORIA,08,20230118,20211004,GO,9639
43752387,0001,1,STUDIO TAIANE MELO,04,20260522,20211004,BA,3849
43753883,0001,1,BUILD,02,20211004,20211004,SC,8355
43771197,0001,1,STUDIO CERES DO VALLE,08,20240403,20211005,BA,3669
43774407,0001,1,BRAVUS CROSS,04,20260601,20211005,BA,3959
43774651,0001,1,JONES BOX,08,20221031,20211005,SP,6183
43774966,0001,1,,02,20211005,20211005,SC,8311
43776795,0001,1,ESTIMULO FITNESS,02,20211005,20211005,PI,0278
43779555,0001,1,FENIX ACADEMIA,02,20241205,20211005,PA,0595
43054898,0001,1,BOX SOPHIA RASGULAEFF,02,20210810,20210810,PR,7691
43787244,0001,1,ELITE ACADEMIA,02,20211006,20211006,ES,5661
43790842,0001,1,MOTIVA KIDS,02,20211006,20211006,RS,8541
43794974,0001,1,,02,20211006,20211006,SP,7107
38285442,0001,1,,02,20200831,20200831,MG,4305
24395830,0007,2,FORCE ONE,02,20211006,20211006,SC,8081
43804381,0001,1,STUDIO ATTIVOS,08,20220117,20211007,MT,9177
41853064,0001,1,ZL GYM,02,20240312,20210506,MA,0122
43809422,0001,1,FITMUSIC,02,20211007,20211007,GO,9373
32493616,0002,2,MATRIX FIT,08,20220518,20210126,BA,1112
43818367,0001,1,LIFE STYLE STUDIO,02,20211008,20211008,MG,4629
43823579,0001,1,,08,20230830,20211008,RS,8815
43825442,0001,1,,02,20211008,20211008,RS,8849
43690176,0001,1,,08,20241125,20210928,SC,8179
24921465,0050,2,,02,20210118,20210118,SP,7097
33079304,0001,1,,08,20260424,20190319,RS,8589
43560737,0001,1,DSL ESPORTES,02,20210917,20210917,MG,4895
38032830,0001,1,,02,20220504,20200810,RJ,6001
35343715,0001,1,PURE PILATES VILA MARIA,02,20191029,20191029,SP,7107
27721485,0001,1,FIT IRON ACADEMIA,08,20211124,20170512,SC,8179
31665823,0001,1,VM ACADEMIA E PRODUCOES DE EVENTOS,02,20210817,20181002,RN,1799
35650580,0001,1,CROSS EXPERIENCE BRISAMAR,08,20230306,20191128,PB,2051
29507413,0001,1,CENTRO DE TREINAMENTO & EVOLUCAO FISICA MARTELLI,02,20180123,20180123,SC,8105
27808219,0001,1,CT TAKAHASI,02,20170524,20170524,SP,6211
31327456,0001,1,STUDIO CIA DO CORPO,02,20180824,20180824,SP,7155
33699140,0001,1,GARCIA WELLNESS STUDIO,08,20211217,20190522,BA,3849
28570534,0001,1,BIOFIT ACADEMIA,08,20220928,20170904,MG,4083
28483710,0001,1,CROSSFIT M.U.D.,04,20231122,20170823,SP,7077
28605719,0001,1,CARLOS HENRIQUE SOUZA RABELLO,08,20220104,20170910,MG,4123
36295981,0001,1,PLENO YOGA,08,20220126,20200207,SP,6795
40194766,0001,1,N FITNESS,08,20260331,20201224,SC,8089
37414484,0001,1,AQUAFITNESS,04,20260603,20200615,MG,5425
32225198,0001,1,,08,20240527,20181211,RS,8637
29093669,0001,1,PERSONALE STUDIO,02,20171117,20171117,ES,5625
28369490,0001,1,ECO LIVE,04,20220127,20170808,RJ,5809
37786645,0001,1,UP FIT ACADEMIA,02,20200720,20200720,CE,1489
35624713,0001,1,,02,20220128,20191126,SP,7075
26709810,0001,1,ADELMO ANDRADE,04,20220208,20161214,PE,2531
26787569,0001,1,LEOCHAMUSCA,08,20260119,20170103,BA,3849
28227925,0001,1,CIRCUITOALVORADA,04,20220208,20170720,RJ,6001
38473073,0001,1,KAWATA TRAINNER,08,20230809,20200915,RJ,6001
31442671,0001,1,MINIUSSI SPORT CENTER,02,20180906,20180906,RJ,5921
26761529,0001,1,,08,20260409,20161226,MG,5403
39989544,0001,1,TAURUS TREINAMENTO INTEGRADO,02,20201202,20201202,BA,3861
36836241,0001,1,ULTIMATE FITNESS,02,20200401,20200401,PA,0427
41105930,0001,1,ACADEMIA ESPACO FITNESS,08,20220223,20210305,RJ,5869
38652351,0001,1,P. H. D. SPORTS,02,20200922,20200922,PR,7769
29061277,0001,1,CROSS ROOTS,02,20171113,20171113,AL,2785
20854429,0002,2,ACADEMIA FORCA MAXIMA,08,20230706,20200825,PB,2151
40080861,0001,1,ACADEMIA BOA FORMA,02,20201210,20201210,MT,9925
29654882,0001,1,DEEP COMPLEX,04,20260527,20180208,AP,0605
39887811,0001,1,STUDIO ATIVA - ACADEMIA BOA FORMA,02,20201124,20201124,GO,9435
43333017,0001,1,SPARTNS ACADEMIA,02,20210830,20210830,PE,2457
27424206,0001,1,MAX GESTAO ESPORTIVA,02,20220302,20170330,SP,7107
30983263,0001,1,GTC - CENTRO DE TREINAMENTO DE GINASTICA RITMICA,02,20180720,20180720,PR,7691
41421693,0001,1,FURIA BRASIL,02,20210331,20210331,GO,9373
27609558,0001,1,TAUROS ATIVIDADES DE CONDICIONAMENTO FISICO,02,20220204,20170427,SP,6589
28949393,0001,1,CANAL LUTAS,02,20171027,20171027,BA,3849
41919688,0001,1,STAR BOX TRAINING,02,20210512,20210512,PA,0447
28032095,0001,1,JESSICA BOTACIO,08,20220427,20170623,PR,7691
38302282,0001,1,CENTRO DE TREINAMENTO INTEGRADO,02,20200901,20200901,BA,3761
37965413,0001,1,AXIS CLINICA DE SAUDE INTEGRADA,02,20200804,20200804,SC,8179
30578284,0001,1,LEO PERSONAL TRAINER,02,20180529,20180529,BA,3957
38492651,0001,1,PROFIT,02,20200917,20200917,GO,9375
29862925,0001,1,MAELE FITNESS,08,20260122,20180306,BA,3849
34950531,0001,1,ACADEMIA GIGA TRAINING,08,20230426,20190922,PB,2051
27790998,0001,1,LA VIE ESTETICA AVANCADA E QUALIDADE DE VIDA,02,20170522,20170522,ES,5703
