cnpj_basico,cnpj_ordem,matriz_filial,nome_fantasia,situacao,data_situacao,data_inicio,uf,municipio_codigo
13184287,0001,1,ACADEMIA UP FITNESS,02,20110131,20110131,CE,1389
13185455,0001,1,HARMONIE PILATES,02,20110114,20110114,SP,7107
13310142,0001,1,JACSSON BASSI FITNESS,08,20181018,20110210,RS,8785
13356310,0001,1,RESPIRE PILATES,08,20161110,20110310,RS,8801
13416254,0001,1,ACADEMIA PERFORMANCE,02,20110322,20110322,PI,1073
13416842,0001,1,'PRIDE FITNESS ACADEMIA LTDA',02,20110316,20110316,PR,7667
13438137,0001,1,,08,20191120,20110330,SC,8291
13479622,0001,1,ACADEMIA VIVA MELHOR,04,20181121,20110407,SE,3195
13570246,0001,1,CROSSFIT BLACK SHED,03,20250311,20110429,GO,9473
13591234,0001,1,SUPERACAO ACADEMIA,08,20190524,20110504,SC,8081
13625128,0001,1,STUDIO NEW TRAINING,02,20110504,20110504,PB,1975
13684905,0001,1,,04,20210426,20110523,PB,0526
20455641,0001,1,,04,20240816,20140616,SC,8081
20456938,0001,1,,08,20180201,20140616,SP,7107
14032423,0001,1,INOVE SPORT ACADEMIA,04,20210209,20110727,ES,5703
14064821,0001,1,PURA FORMA,08,20150623,20110803,MG,4123
14073789,0001,1,MAX POWER,04,20190530,20110722,PE,2413
14093043,0001,1,ELEVE FITNESS,02,20110809,20110809,CE,1389
14135294,0001,1,FORCA E KOMBATE,02,20110805,20110805,PA,0409
14175466,0001,1,ACADEMIA ALIANCA FITNESS,04,20210223,20110824,AM,0255
14190776,0001,1,,08,20180403,20110810,RS,8771
14212095,0001,1,ACADEMIA BIO FITNESS,08,20150813,20110826,SP,6783
14224409,0001,1,,08,20170206,20110901,SP,7121
14270100,0001,1,GYM CLUB,04,20210311,20110909,RJ,6001
14293754,0001,1,,04,20240813,20110915,MG,4445
14320079,0001,1,URANIUM FITNESS,02,20110919,20110919,MG,4123
14388111,0001,1,LA VIE FITNESS ACADEMIA,08,20170224,20110912,BA,3849
14399452,0001,1,LIFE SPORTS,08,20150828,20110816,SP,7107
14407762,0001,1,RENATO FITNESS,08,20260109,20111005,SE,3141
14413695,0001,1,,08,20170919,20111005,RR,0301
20458794,0001,1,ACADEMIA CORPO EM MOVIMENTO,08,20200428,20140617,MG,4889
05031900,0002,2,FOX ACADEMIA,08,20141007,20140612,SC,8105
14521811,0001,1,FIT PRO,02,20110119,20110119,SP,7107
14562584,0001,1,SAUDE E VIGOR,08,20190902,20111103,SC,8367
14563143,0001,1,STUDIO ACTIVE,08,20160502,20111103,MG,4123
14569169,0001,1,CIA DA LUTA ACADEMIA,04,20260512,20111027,CE,1533
14626057,0001,1,MAX SPORT,08,20260312,20111117,BA,3455
14635143,0001,1,,08,20170302,20111005,SP,7107
14670761,0001,1,ACADEMIA SEVEN FITNESS,08,20181017,20111103,SP,7097
14750698,0001,1,IRON MUSCLE,04,20210203,20111202,SP,6795
14769902,0001,1,WORLD FITNESS,08,20190313,20111215,MS,9051
14772943,0001,1,,04,20210423,20111201,RN,1779
14800025,0001,1,DESTACK ACADEMIA,08,20120919,20111213,PE,2617
14847625,0001,1,CONEXAO,08,20130821,20111212,RS,8837
14852993,0001,1,TRIBOMAR CURSOS E EVENTOS ARTISTICOS E CULTURAIS,08,20140528,20111210,RJ,5865
14864784,0001,1,ACADEMIA ENERGIA POSITIVA,08,20190401,20120111,MG,4487
14882420,0001,1,MALHA FITNESS,08,20181015,20110222,SP,7075
14906874,0001,1,CLASSICA ACADEMIA,04,20210407,20120119,BA,3849
14959512,0001,1,ACADEMIA EVOLUTION,04,20190226,20120127,TO,9733
15062208,0001,1,BEM VIVER,03,20210715,20120215,AM,0255
15087095,0001,1,ACADEMIA INOVACAO,02,20120214,20120214,SP,2951
15158700,0001,1,ACADEMIA NEW WAY,04,20210226,20111227,SP,7107
15159138,0001,1,,08,20220719,20120202,BA,3325
15233243,0001,1,,02,20120321,20120321,MT,9191
15267716,0001,1,,08,20160711,20120327,MG,4733
15328349,0001,1,ACADEMIA MUSCULOS DEFINIDOS,08,20230831,20101229,BA,3603
15347336,0001,1,ASSESSORIA ESPORTIVA EM QUALIDADE DE VIDA E SAUDE,02,20120411,20120411,GO,9373
15358671,0001,1,VIDATIVA,08,20140612,20120411,RS,8625
15413642,0001,1,VMR SPORTS,04,20220208,20120423,SC,8105
07594978,0027,2,,02,20120326,20120326,SP,7107
15443235,0001,1,ACADEMIA POWER FITNESS,04,20210225,20120328,RS,8801
06284449,0002,2,VIP FITNESS,08,20170119,20090820,MG,4601
07516717,0002,2,,08,20120109,20100427,RS,8599
10652601,0002,2,,08,20190813,20100809,MG,5293
05037744,0002,2,VH FITNESS,08,20130808,20101125,MG,5403
08989715,0002,2,WORLD GYM,08,20200522,20110318,DF,9701
10306581,0002,2,BIO HEALTH ACADEMIA,08,20200624,20110503,MG,5035
11514313,0002,2,ACADEMIA ATLHETICA,08,20160308,20110518,MG,4865
11041923,0002,2,LIKE FITNESS ACADEMIA,02,20111018,20111018,SC,8117
15446892,0001,1,LUCAS PEREIRA TREINAMENTO FUNCIONAL,02,20120429,20120429,SC,8265
15448538,0001,1,ACADEMIA SPORTMIX LTDA,04,20260512,20120120,CE,1389
15451549,0001,1,RENOVE STUDIO DE PILATES,08,20260518,20120501,SC,8291
15459129,0001,1,,02,20120502,20120502,MG,4815
15463905,0001,1,ACADEMIA REEBOK,02,20120503,20120503,GO,9269
15465664,0001,1,ACADEMIA MOVIMENTO,08,20230627,20120209,PE,2597
15470465,0001,1,CLEITON PERSONAL STUDIO,08,20260319,20120503,MA,0803
15478646,0001,1,,02,20120330,20120330,PR,7885
15480694,0001,1,BEM PILATES STUDIO,02,20120427,20120427,RS,8801
15489359,0001,1,ACADEMIA PERFORMANCE,02,20120508,20120508,MS,9051
15492461,0001,1,MANDALA,08,20150625,20120504,PE,2531
13133461,0001,1,,08,20200713,20110107,SP,7225
15505156,0001,1,,02,20120509,20120509,MG,4773
15505470,0001,1,CIRCUITO KIDS,08,20141211,20120510,RJ,5865
15514033,0001,1,,08,20260311,20120424,SP,6969
15515470,0001,1,ACADEMIA FORMA PLENA,04,20260514,20101018,PA,0427
15515741,0001,1,ACADEMIA SA,02,20120507,20120507,CE,1389
14455734,0002,2,NIVEL A,08,20180216,20120426,SP,7107
15527987,0001,1,ESPACO ACQUA CHRYSS,08,20180402,20120507,TO,9733
15528499,0001,1,,08,20190808,20120418,RS,8599
14182553,0003,2,YES FITNESS,08,20170120,20120510,PE,2457
15550589,0001,1,WORLD GYM,02,20120504,20120504,DF,9701
15557079,0001,1,IHF BRASIL,02,20220311,20120510,SP,6221
15562001,0001,1,INSPIRACAO,02,20120517,20120517,RS,8561
25702002,0002,2,,08,20130909,20120516,MG,4123
15573604,0001,1,VITA SAUDE ACADEMIA,08,20181203,20120518,PE,2605
15576243,0001,1,ACADEMIA TRANSFORMES,04,20210413,20120522,MG,4959
15583440,0001,1,,08,20180418,20120523,SP,6477
15584033,0001,1,QUALITY LIFE,02,20120330,20120330,SP,6277
15587796,0001,1,UNIC - ESPACO DE METAS,02,20120518,20120518,PE,2531
15371696,0001,1,CENTRO FISICO AERO FITNESS,08,20220726,20120416,BA,3873
15604439,0001,1,STUDIO SIANDRA,02,20120517,20120517,GO,9753
15619912,0001,1,RR FITNESS ACADEMIA,04,20240820,20120525,RN,1841
15623511,0001,1,,08,20131217,20120530,SC,8083
15628683,0001,1,CERFISA,02,20120529,20120529,SC,8179
15631288,0001,1,ACADEMIA FORTE CLUB MARCUS THEOFILO,02,20120528,20120528,BA,3721
15503478,0002,2,GRUPO DINAMICA,08,20150220,20120521,PR,7445
15640330,0001,1,FORMA E MOVIMENT,04,20231026,20120530,TO,9627
15643456,0001,1,,04,20241127,20120531,BA,3849
15644165,0001,1,PERSONAL ANTONIO,08,20180814,20120601,BA,3849
15648202,0001,1,ESTACAO VIDA,02,20200206,20120528,SE,3105
15657016,0001,1,STRIVE FIT,02,20120531,20120531,PR,7691
15659970,0001,1,HOUSE FITNESS,04,20210310,20120523,SP,7149
15660785,0001,1,,08,20151103,20120522,SP,7071
15666705,0001,1,,04,20201103,20120528,SP,7107
15670772,0001,1,CORE PERFORMANCE,02,20120530,20120530,SP,6929
15676753,0001,1,FORMULA OU BODYTECH,08,20241003,20120604,RJ,6001
15677316,0001,1,SPEED ACADEMIA,02,20120604,20120604,PR,7555
15696478,0001,1,EXITOS ACADEMIA,04,20210219,20120514,PA,0427
15704169,0001,1,SALERNO GYN,04,20190115,20120517,RJ,6001
15705821,0001,1,STUDIO NETUNO,08,20240117,20120614,RJ,5903
15709428,0001,1,ESPACO DELAS FITNESS,08,20190724,20120614,MG,5261
15709549,0001,1,ACADEMIA + ACAO,08,20200817,20120612,ES,5703
15712506,0001,1,UP ESPORTE FITNESS,08,20190416,20120612,SP,6901
15713521,0001,1,ACADEMIA CORPOREUM,08,20200902,20120531,RS,8791
15717805,0001,1,ACADEMIA BIOFISIC,02,20120615,20120615,MG,4647
15719182,0001,1,,08,20160330,20120614,RN,1849
15652500,0002,2,,08,20150824,20120525,SP,6969
15738896,0001,1,,04,20201023,20120612,SP,7145
15742074,0001,1,,08,20190606,20120509,RN,1761
15753394,0001,1,,08,20170721,20120621,SC,8039
15758542,0001,1,FIT SLIM ACADEMIA PARA MULHERES,02,20120618,20120618,RS,8851
15760506,0001,1,STUDIO A,08,20171005,20120620,PE,2531
15762318,0001,1,CORPOS - STUDIO PILATES & FISIOTERAPIA,04,20201022,20110707,TO,9385
15767893,0001,1,,02,20120531,20120531,MT,9067
15775187,0001,1,,08,20190220,20120625,RJ,5847
15776092,0001,1,CLEVER PERSONAL,08,20170518,20120604,SP,7107
15779466,0001,1,XFITNESS ACADEMIA,04,20210120,20120626,PA,0633
15784822,0001,1,SUL TRAINING CENTER,02,20120626,20120626,RS,8801
15789342,0001,1,ACADEMIA GYMNETWORK,04,20260528,20120627,SP,6291
15798019,0001,1,AMK ASSESSORIA ESPORTIVA,08,20240125,20120627,MS,9051
15809323,0001,1,LONG LIFE FITNESS ACADEMIA,08,20140519,20120629,PR,7875
15815050,0001,1,,02,20120626,20120626,PR,7493
15821254,0001,1,,08,20160830,20120702,RS,9825
15833843,0001,1,ACADEMIA TRANSFORMACAO,04,20210317,20120625,PR,7963
15866723,0001,1,ACADEMIA CORPO EM MOVIMENTO,08,20230213,20120704,AM,0255
15868460,0001,1,VIVA BEM,08,20181005,20120702,SC,8027
09220293,0001,1,ACADEMIA MAIS,02,20071107,20071107,RJ,5847
16104014,0001,1,BODY FIT SPORT CENTER,04,20210209,20120521,ES,5703
08290339,0001,1,MANTA NATACAO E FORMACAO AQUATICA,02,20060830,20060830,DF,9701
16384053,0001,1,AKSA OUTDOOR SPORTS,02,20120604,20120604,SP,7107
16418137,0001,1,ACADEMIA CORPO SARADO,08,20221220,20120625,CE,1401
16432964,0001,1,BINNO FITNESS ACADEMIA,08,20190313,20120711,BA,3661
16435978,0001,1,KN FITNESS,08,20201211,20120620,SP,6877
16445043,0001,1,,08,20190903,20120712,MT,8985
16466023,0001,1,ACADEMIA ESTRUTURA FISICA,04,20210119,20120713,SP,6861
16482585,0001,1,,02,20120716,20120716,SP,7075
16491044,0001,1,ACADEMIA ELLIT BULL,02,20120629,20120629,CE,1367
16519735,0001,1,FIT PRIME STUDIO,08,20160726,20120716,SC,8161
16530211,0001,1,DM FITNESS,04,20220112,20120719,RJ,6001
16538364,0001,1,ACADEMIA SUPERACAO,04,20210406,20120704,SP,7047
16563849,0001,1,,08,20210716,20120720,RJ,6001
16566914,0001,1,ACADEMIA BEM ESTAR FITNESS,02,20120724,20120724,MS,9051
16568013,0001,1,4SHAPE STUDIO PERSONAL TRAINER,08,20190612,20120723,RJ,5925
16579928,0001,1,,02,20120720,20120720,SP,6251
16587251,0001,1,,02,20230323,20120711,SP,7107
16598503,0001,1,,08,20181119,20120730,MG,4123
16606637,0001,1,GADU FITINESS,08,20161014,20120726,RN,1761
16613845,0001,1,,08,20170914,20120716,SP,6635
16619551,0001,1,,08,20180131,20120802,SP,7145
16629508,0001,1,,08,20160205,20120731,PB,1981
16647668,0001,1,,08,20190206,20120807,RS,8425
16661264,0001,1,,08,20230207,20120808,BA,3817
16666201,0001,1,STUDIO VIVER MAIS,08,20130806,20120802,DF,9701
16668020,0001,1,,04,20181221,20120731,SP,6713
16673641,0001,1,,08,20180710,20120810,BA,3515
16677914,0001,1,ACADEMIA MALHACAO FITNESS,02,20120803,20120803,CE,1411
16682604,0001,1,CENTRO DE PILATES E BEM ESTAR,08,20170619,20120813,GO,9373
16690824,0001,1,NEW FITNESS,04,20210311,20120726,RJ,6001
14384406,0001,1,ALVORADA PILATES - SILVA E FAGUNDES FISIOTERAPIA,08,20200930,20110928,RS,8511
15828632,0001,1,VIVA ACADEMIA,02,20120702,20120702,RJ,5813
16711150,0001,1,GYMBOX,02,20120815,20120815,PE,2381
16713665,0001,1,,08,20210901,20120817,ES,5663
16715059,0001,1,,04,20210304,20120816,RS,8599
04315712,0002,2,GYM FITNESS,04,20180918,20120816,RN,1763
16716640,0001,1,BOMBOM PERSONAL TRAINER,02,20120817,20120817,SC,8327
16721008,0001,1,CINTURA FINA ESTETICA FITNESS,02,20120820,20120820,MS,9093
16726008,0001,1,,08,20180201,20120820,MG,4123
16733819,0001,1,GONZAGA GIN ACADEMIA,08,20190416,20120821,RJ,6001
16736914,0001,1,,08,20231003,20120821,RS,8801
16744951,0001,1,FITNESS ZUM,08,20170503,20120727,SP,6893
16763006,0001,1,,02,20120827,20120827,MG,5413
13172384,0001,1,NOVA FORMA,04,20210423,20110107,RN,1793
08679491,0001,1,,08,20221111,20070302,MG,4371
10187948,0001,1,GUSTAVO PILATES,02,20080701,20080701,SP,6637
12023705,0001,1,ACADEMIA MESQUITA,04,20201027,20100531,PB,2051
09225059,0002,2,,08,20200318,20140618,SP,6477
13328005,0001,1,ESPACO VIP ACADEMIA FEMININA,02,20110126,20110126,SP,6897
14413860,0001,1,SR MIYAGI,08,20180411,20111005,BA,3669
10976426,0001,1,,02,20231115,20090717,CE,1559
12187151,0001,1,EQUILIBRIUM STUDIO,08,20140520,20100702,RS,8839
14536607,0001,1,ACADEMIA ATITUDE,08,20150219,20111021,PR,7667
15800601,0001,1,ENERGY ACADEMIA,08,20151119,20120628,BA,1112
14625879,0001,1,ACADEMIA MEDIDA CERTA,02,20111117,20111117,SE,3105
12260152,0001,1,ACADEMIA CORPO E MENTE,04,20210323,20100705,SP,6449
16765709,0001,1,,08,20140618,20120827,SP,7079
12355943,0001,1,JR ACADEMIA,08,20210128,20100809,PE,2403
08855095,0001,1,ACADEMIA INACIO RUFINO,04,20190129,20070523,PI,1153
16514400,0001,1,ALPHA FIT,08,20190627,20120717,MG,4123
16518153,0001,1,ACADEMIA PLAY SPORTS LTDA,04,20210413,20120718,MG,5403
20466406,0001,1,,08,20201014,20140618,SP,6979
14809020,0001,1,CORE CENTER PILATES,08,20181128,20111222,BA,3515
11145043,0001,1,,08,20200219,20090916,RJ,5925
13738368,0001,1,ACTIVITYLAND,02,20240614,20110512,SP,6547
15001310,0001,1,ESPACO LIFE,08,20170629,20120206,AM,0255
13835942,0001,1,ACADEMIA MASTER CONNECTION,02,20110617,20110617,SE,3247
08972947,0001,1,ACADEMIA EVOLUTION,04,20181018,20070806,GO,9373
11246437,0001,1,ACADEMIA SUMMER FIT,02,20230112,20091020,RS,8489
97536892,0001,1,M2 STUDIO PERSONAL,04,20260611,20110630,ES,5705
10521372,0001,1,ACADEMIA FORM & VIGOR LTDA,08,20161114,20081124,SE,3115
14026681,0001,1,SANFITNESS,04,20181221,20110630,SP,6619
15337069,0001,1,4YOU ACADEMIA,02,20120323,20120323,PR,7535
14144768,0001,1,ACADEMIA VIGOR E CRIS PERSONAL,08,20150511,20110808,RS,8959
09076534,0001,1,ACADEMIA ALTO ASTRAL,08,20120628,20070924,PB,2131
10602477,0001,1,ILIMITADA ASSESSORIA ESPORTIVA,02,20090114,20090114,GO,9373
14184155,0001,1,MOVIMENTAR CENTRO ESPORTIVO,02,20110824,20110824,MG,5343
10617404,0001,1,DIVA SPORTS,08,20180912,20090127,SC,5753
12940432,0001,1,G FITNESS SAUDE,08,20231002,20101130,PA,0427
10620188,0001,1,EQUIPE DANILO FARIA - ASSESSORIA ESPORTIVA,02,20090206,20090206,MG,5403
09133951,0001,1,LIONS ACADEMIA,04,20260518,20071010,SP,7075
09182343,0001,1,,04,20181030,20060818,RS,8863
10714098,0001,1,ACADEMIA NEW SPORT POINT,08,20131030,20090317,RJ,5897
10732021,0001,1,POWER HOUSE ACADEMIA,02,20240126,20090302,RS,8569
11603609,0001,1,GARDENFIT ACADEMIA,04,20190227,20100222,SP,6429
11606386,0001,1,PERFORMANCE ACADEMIA,04,20220106,20100226,SC,8327
08144939,0001,1,NUTRIFIT,03,20260311,20060712,AP,0605
08197314,0001,1,SPORT FITNESS CORPO EM MOVIMENTO,08,20100329,20060725,SP,6159
09317779,0001,1,STUDIO TREINE,02,20080108,20080108,MG,4123
08233762,0001,1,CURVES,08,20171130,20060808,RJ,5865
10867821,0001,1,ACADEMIA PHISICAL FORCE,08,20241107,20090526,PB,2179
09343080,0001,1,VITORIA ACADEMIA,04,20210223,20080117,AC,0139
09358311,0001,1,VIDA ATIVA,08,20130724,20080110,RN,1761
09365292,0001,1,POWER PLATE,02,20080201,20080201,RN,1761
08304067,0001,1,CROSSFIT ITAJAI,08,20190409,20060921,SC,8161
20468503,0001,1,GEO FITNESS,08,20251222,20140618,MA,0921
09470757,0001,1,,08,20230929,20080328,RJ,5865
20468741,0001,1,PANTANALFIT,02,20140618,20140618,MS,9809
09619418,0001,1,,04,20210226,20080609,SP,7107
09626168,0001,1,VIVA MAIS - ACADEMIA PERSONALIZADA,08,20130527,20080609,PR,7493
16770126,0001,1,META CICLISMO,08,20230310,20120828,SP,7079
16771194,0001,1,,08,20210910,20120829,SP,7183
16777762,0001,1,ACADEMIA AEROJUMP,02,20120824,20120824,MA,0731
16779737,0001,1,AQUATICA FITNESS,04,20210223,20120828,PA,0595
16781664,0001,1,BOX NUTRITION,08,20201028,20120831,SP,6511
16807580,0001,1,4RUN ASSESSORIA ESPORTIVA,08,20240206,20120813,SP,7099
00318069,0007,2,,02,20120905,20120905,SP,7107
16813655,0001,1,ATLETICA FITNESS ACADEMIA,02,20120906,20120906,MS,9055
16814509,0001,1,,08,20160129,20120906,MG,5049
16815925,0001,1,ACADEMIA KAIROS,04,20181127,20120831,PR,7809
16826880,0001,1,MUSCLES FITNESS,04,20181016,20120718,SP,7107
