cnpj_basico,cnpj_ordem,matriz_filial,nome_fantasia,situacao,data_situacao,data_inicio,uf,municipio_codigo
65527181,0001,1,QUALLY LIFE STUDIO DE PILATES E TERAPIAS,02,20260302,20260302,SP,6377
65527627,0001,1,U FIT,02,20260306,20260306,MG,5403
65535263,0001,1,ACADEMIA ATLETHICA,02,20260306,20260306,GO,1066
65536944,0001,1,RAFAELSHT,02,20260305,20260305,SP,7107
65537376,0001,1,,02,20260306,20260306,SP,7107
65545987,0001,1,VILA PEAO BOX,02,20260306,20260306,RJ,6001
65548076,0001,1,QG CT,02,20260305,20260305,PE,2457
65553559,0001,1,ATLETAS FLOW,02,20260304,20260304,MG,5427
65558255,0001,1,VNCI MOVIMENTO QUE TRANSFORMA,02,20260309,20260309,PR,7821
65563864,0001,1,ACADEMIA KS,02,20260309,20260309,GO,9221
65353769,0002,2,KA FITNESS ACADEMIA,02,20260309,20260309,PI,1009
65573192,0001,1,,02,20260309,20260309,SP,7107
65573732,0001,1,OF ACADEMIA,02,20260306,20260306,ES,5623
65580172,0001,1,,02,20260309,20260309,CE,1537
65582809,0001,1,M.A.C.S.S. TREINAMENTO PERSONALIZADO,02,20260309,20260309,MS,9051
65592961,0001,1,,02,20260310,20260310,PR,7427
65596246,0001,1,,02,20260130,20260130,RJ,5929
65599148,0001,1,JM FITNES O LUGAR CERTO PARA CUIDA DE VOCE,02,20260310,20260310,PE,0546
65608313,0001,1,ACADEMIA SUPERACAO,02,20260310,20260310,BA,3483
65612734,0001,1,MOVIMENTO E FORMACAO,02,20260310,20260310,PE,2387
65613035,0001,1,ESSENCE PERSONAL STUDIO,02,20260311,20260311,SC,8387
65622655,0001,1,,02,20260310,20260310,SP,6969
65625955,0001,1,POWER FITNESS,02,20260305,20260305,ES,5675
65627750,0001,1,,02,20260309,20260309,SP,6969
65628037,0001,1,,02,20260311,20260311,SP,6291
65628316,0001,1,ELETROFIT ACADEMIA,02,20260311,20260311,GO,9625
65628347,0001,1,STUDIO PILATES MARIA LUIZA,02,20260310,20260310,SP,6469
65638081,0001,1,PRO PHISIC,02,20260311,20260311,SP,7075
65640771,0001,1,MARVOTO,02,20260311,20260311,SP,7075
65640902,0001,1,,02,20260311,20260311,SC,8199
65645314,0001,1,TROYA ACADEMIA,02,20260312,20260312,RJ,5909
65648660,0001,1,RHINO JARDIM,02,20260312,20260312,PR,7563
65650516,0001,1,NEWTON DAMASCENO PERSONAL TRAINER,02,20260312,20260312,MG,5041
65653334,0001,1,MOV&MENTE STUDIO DE PILATES E FISIOTERAPIA,02,20260311,20260311,SP,7107
65667242,0001,1,GORILAZZZ ACADEMIA,02,20260311,20260311,MA,0921
64929065,0002,2,,02,20260313,20260313,SP,6969
65701368,0001,1,FABRICA PREMIUM REGIAO OCEANICA,02,20260316,20260316,RJ,5865
65702597,0001,1,CORE VITAL,02,20260306,20260306,SP,6969
65710505,0001,1,CAVERNA CT,02,20260313,20260313,SP,7053
65715662,0001,1,SKYFIT,02,20260311,20260311,RJ,5925
65723995,0001,1,,02,20260316,20260316,PR,7591
65724806,0001,1,ESPACO DE PRATICAS CORPORAIS ANGELA MACHADO MILACH,02,20260317,20260317,RS,8815
65729887,0001,1,IBERE - CORPORE,02,20260317,20260317,MS,9147
65733258,0001,1,MOVE FUNCIONAL STUDIO,02,20260313,20260313,MG,4123
62838565,0001,1,CT JOSY SILVA CENTRO DE TREINAMENTOS,02,20250922,20250922,PA,0445
65742641,0001,1,RS FIT ACADEMIA,02,20260317,20260317,PE,2383
65751264,0001,1,SKYFIT,02,20260318,20260318,PE,2531
65754865,0001,1,ACQUA ANGELS,02,20260316,20260316,PE,2381
65758173,0001,1,MS PERFORMACE,02,20260317,20260317,PR,7535
65762115,0001,1,,02,20260312,20260312,RS,8781
65767483,0001,1,GUILHERME MOTA TREINAMENTO FISICO PERSONALIZADO,02,20260318,20260318,MG,5041
65767647,0001,1,,02,20260309,20260309,RJ,6001
65774141,0001,1,STUDIO ANDRE ASSIS,02,20260318,20260318,MG,4051
65780916,0001,1,,02,20260319,20260319,MG,5403
65792726,0001,1,TREINADOR PEDRO CONCON,02,20260318,20260318,SP,6291
65794088,0001,1,,02,20260319,20260319,MS,9051
65800627,0001,1,,02,20260317,20260317,RS,8587
07594978,0839,2,,02,20260320,20260320,SP,7099
07594978,0841,2,,02,20260320,20260320,CE,1389
65802489,0001,1,REVIVE PILATES CLASSICO,02,20260320,20260320,BA,3533
65803711,0001,1,POWER GYM ACADEMIA,02,20260320,20260320,RS,8795
65805075,0001,1,,02,20260320,20260320,RJ,6001
65810185,0001,1,,02,20260318,20260318,SP,6619
65812320,0001,1,"EVOPULSE STUDIO WELLNESS, SAUDE E PERFORMANCE LTDA",02,20260320,20260320,RJ,5865
65812876,0001,1,,02,20260319,20260319,SP,7107
65817895,0001,1,CAROL MUNIZ PERSONAL TRAINER,08,20260514,20260320,SP,7107
65819020,0001,1,SCUDIERO TREINAMENTOS,02,20260317,20260317,RS,8599
65835599,0001,1,,02,20260323,20260323,SP,6313
65845167,0001,1,FIGHT FOR LIFE,02,20260306,20260306,PR,7493
65846649,0001,1,KORA PERSONAL STUDIO,02,20260319,20260319,SP,7107
65846682,0001,1,CT SPORT LIFE,02,20260320,20260320,RJ,6001
65846868,0001,1,TRIBO CENTRO DE TREINAMENTO,02,20260320,20260320,SE,3105
65847184,0001,1,ADRIANO PLACIDO PILATES E OSTEOPATIA,02,20260319,20260319,SC,8143
65858997,0001,1,JEL CAMPOS,02,20260317,20260317,RJ,5819
65861664,0001,1,ACADEMIA TECNOFORMA,02,20260324,20260324,PE,2627
65865205,0001,1,C2 STUDIO,02,20260324,20260324,PB,2147
65867094,0001,1,LE METHOD ACADEMIA,02,20260324,20260324,PR,7481
65868956,0001,1,,02,20260323,20260323,SP,7107
65873645,0001,1,CT.IRONHOUSE,02,20260324,20260324,RJ,6001
62389379,0001,1,,02,20250825,20250825,RS,8951
65877295,0001,1,V2 ACADEMIA,02,20260324,20260324,ES,5705
65109174,0001,1,BW TEAM CONSULTORIA ESPORTIVA,02,20260212,20260212,MS,9051
65877440,0001,1,,02,20260324,20260324,RS,8801
65887178,0001,1,DHEISON SANTOS TREINAMENTO & CONSULTORIA,02,20260324,20260324,PI,1219
65895444,0001,1,ALTA PERFORMANCE SANTINHO,02,20260323,20260323,MG,5091
65896685,0001,1,,02,20260324,20260324,MG,4133
50338355,0002,2,S-TWO FIT,02,20260325,20260325,RN,1665
65909439,0001,1,IZABELA KURTH FISIOTERAPIA E PILATES,02,20260325,20260325,ES,5725
65920870,0001,1,,02,20260326,20260326,MG,5091
65922275,0001,1,,02,20260326,20260326,AL,2785
65929677,0001,1,,02,20260326,20260326,DF,9701
65941276,0001,1,,02,20260327,20260327,RJ,6001
65941800,0001,1,TREINADOR ERICK,02,20260327,20260327,SP,7107
65942706,0001,1,276 ARENA,02,20260325,20260325,RJ,6001
65947106,0001,1,ACADEMIA NOSSO ESPACO,02,20260327,20260327,MG,4195
62786494,0001,1,,02,20250918,20250918,RS,8599
65957957,0001,1,ARAUFIT,02,20260328,20260328,PR,7435
65958157,0001,1,DOS ANJOS PERFORMANCE,02,20260327,20260327,BA,3807
65960885,0001,1,ACADEMIA MOVEFIT,02,20260327,20260327,PE,2487
65978768,0001,1,IRON MUSE CENTRO DE TREINAMENTO,02,20260330,20260330,GO,9395
65980243,0001,1,,02,20260324,20260324,SP,7107
65984492,0001,1,,02,20260312,20260312,TO,9733
65988964,0001,1,,02,20260327,20260327,SP,6527
65992269,0001,1,,02,20260330,20260330,SP,6789
65993675,0001,1,HYPE GYM,02,20260330,20260330,PR,5453
66006716,0001,1,CT ALTIORA HRX,02,20260330,20260330,SP,6251
66009860,0001,1,CNBOX,02,20260331,20260331,RN,1761
66010755,0001,1,,08,20260414,20260331,PR,5467
66014351,0001,1,ATK FIT ACADEMIA,02,20260330,20260330,MG,5049
66014639,0001,1,,02,20260326,20260326,SP,6219
66024826,0001,1,VA PERSONAL TRAINER,02,20260330,20260330,SP,7107
66034150,0001,1,WSR ACADEMIAS,02,20260401,20260401,AM,0203
66037742,0001,1,,02,20260331,20260331,MG,4123
66046799,0001,1,LETSPRIME ACADEMIA,02,20260402,20260402,PB,2127
66046997,0001,1,SALAZAR LIFE HUB,02,20260401,20260401,SP,6511
66052639,0001,1,,02,20260401,20260401,SP,7107
66054763,0001,1,VITRA AUTORIDADE EM SAUDE FISICA,02,20260331,20260331,SP,6131
66090350,0001,1,FLUIDEZ STUDIO DE PILATES,02,20260331,20260331,PA,0427
66090657,0001,1,HR PERFORMANCE,02,20260403,20260403,GO,9749
66094364,0001,1,CAMPFITT ACADEMIA,02,20260406,20260406,PI,1047
22902694,0197,2,,02,20260407,20260407,RN,1761
66112656,0001,1,CANDIDA EMILIANA ADAMI,02,20260406,20260406,SC,8019
66139028,0001,1,CRIS PILATES PTU,02,20260408,20260408,MG,4939
66140638,0001,1,UNIAO TAISAN,02,20260407,20260407,BA,3897
66158321,0001,1,VB FITNESS,02,20260408,20260408,BA,3661
66165216,0001,1,RAQUEL YAMASHITA PERSONAL,02,20260402,20260402,SP,7099
66166197,0001,1,ELITE CROSS,02,20260408,20260408,PE,2577
66174253,0001,1,IROM GIM,02,20260409,20260409,BA,3673
66174953,0001,1,ACP ENDURANCE CLUB,02,20260409,20260409,BA,3849
66185993,0001,1,360 CROSS,02,20260409,20260409,MS,9011
66202830,0001,1,,02,20260410,20260410,SP,6451
66215228,0001,1,,02,20260410,20260410,MG,5403
66222053,0001,1,,02,20260409,20260409,PR,7691
66233203,0001,1,ACADEMIA ON EXCLUSIVE,02,20260409,20260409,MA,0921
66233342,0001,1,,02,20260413,20260413,DF,9701
66242282,0001,1,ROTTA DO SOL ESPACO FITNESS,02,20260413,20260413,MG,4051
66244173,0001,1,,02,20260414,20260414,DF,9701
66246163,0001,1,POWER FITNESS STUDIO DE FUNCIONAL,02,20260413,20260413,SP,6619
66246888,0001,1,SANTIAGO O LEAO,02,20260413,20260413,RJ,6001
66247593,0001,1,PANDACORE REFORMER PILATES,02,20260410,20260410,SC,8327
66256399,0001,1,,02,20260414,20260414,RJ,5875
66256879,0001,1,QUALIFIT+,02,20260413,20260413,RJ,6001
66261109,0001,1,,02,20260414,20260414,SP,7107
56882696,0002,2,MAYLEV PILATES STUDIO,02,20260414,20260414,SP,6925
66265686,0001,1,SALUS ET MOTUS G8,02,20260414,20260414,SP,7107
62777031,0002,2,,02,20260415,20260415,CE,1409
66268785,0001,1,LARA SPERA FISIOTERAPEUTA,02,20260414,20260414,SP,7107
66273445,0001,1,BELLA FIORE,02,20260415,20260415,RS,8949
07594978,0844,2,,02,20260415,20260415,SP,7107
66280440,0001,1,PITCROSS,02,20260415,20260415,PE,2381
66294524,0001,1,,02,20260415,20260415,SP,6477
66298663,0001,1,ACADEMIA PRIME FITNESS,02,20260415,20260415,PB,1911
66302426,0001,1,ACADEMIA EDSON AVELINO MILAGRES,02,20260416,20260416,AL,2873
66305581,0001,1,NOVA GYM,02,20260416,20260416,GO,9263
66308813,0001,1,POWER FIT,02,20260416,20260416,MG,5359
66314580,0001,1,ESTUDIO MOV,02,20260416,20260416,BA,3627
66319182,0001,1,KANGURU NATACAO,02,20260416,20260416,SP,6131
66330852,0001,1,FOUR FIT STUDIO,02,20260417,20260417,RS,8637
66339964,0001,1,VISTA BELLA ACADEMIA,02,20260418,20260418,TO,0199
66349703,0001,1,ACADEMIA MAGNUS FIT,02,20260415,20260415,DF,9701
66361878,0001,1,SANSAO ACADEMIA,02,20260420,20260420,RR,0301
66376321,0001,1,QUARTZO PERFORMANCE & MIDEA,02,20260417,20260417,GO,9227
66378953,0001,1,ACADEMIA FIT,02,20260416,20260416,RJ,5885
66391043,0001,1,FABIO LOPES - PERFORMANCE E TREINAMENTO,02,20260422,20260422,RJ,5865
66392271,0001,1,FIT COMPANY,02,20260422,20260422,PR,7885
66396826,0001,1,MOVE STUDIO,02,20260422,20260422,PR,7481
66409408,0001,1,ELEVE PILATES,02,20260423,20260423,PB,1981
66409952,0001,1,FOCUS STUDIO,02,20260423,20260423,GO,9563
66413993,0001,1,MY WAY PERFORMANCE,02,20260423,20260423,SP,7107
66414563,0001,1,PRIME FITNESS,02,20260423,20260423,AL,2853
66419986,0001,1,CAROL GURGEL HEALTH & TRAINING,02,20260423,20260423,SP,7107
66420778,0001,1,ESPACO FLUIDEZ PILATES E FISIOTERAPIA,02,20260423,20260423,MG,5403
66426532,0001,1,,02,20260423,20260423,BA,3807
60580823,0002,2,,02,20260424,20260424,MG,4921
52784703,0002,2,,02,20260424,20260424,SP,7077
66430084,0001,1,,02,20260424,20260424,ES,5693
07594978,0879,2,,02,20260424,20260424,GO,9373
66460327,0001,1,FABIANA JAPINHA SAUDE E PERFORMANCE,02,20260422,20260422,MG,4751
66464676,0001,1,CHECK-IN PILATES - UNIDADE MUSEU DO IPIRANGA,02,20260424,20260424,SP,7107
66466946,0001,1,,02,20260427,20260427,MG,4703
66468880,0001,1,LORRANA SOUSA PERSONAL,02,20260423,20260423,MG,4123
66470455,0001,1,STUDIO LF PILATES E BEM-ESTAR,02,20260427,20260427,CE,1389
66470645,0001,1,THAIFIT,02,20210126,20210126,SP,7107
62310409,0001,1,SAUDFIT,02,20250820,20250820,BA,3515
65633161,0001,1,ASSESSORIA DE PERSONAL TRAINER,02,20260311,20260311,SC,8047
66489878,0001,1,,02,20260428,20260428,PR,7513
66492858,0001,1,GYM FORCE ACADEMIA,02,20260428,20260428,RS,8637
66493935,0001,1,ACADEMIA CLASSIC GYM,02,20260427,20260427,PR,7493
66494544,0001,1,PERFORMANCE FISIO FISIOTERAPIA E PILATES,02,20260428,20260428,GO,9227
66498375,0001,1,HIFT ACADEMIA,02,20260427,20260427,PE,2457
66499123,0001,1,ELLEVE LIFE,02,20260427,20260427,SP,6969
66500730,0001,1,CENTRO DE CONDICIONAMENTO FISICO CAPAO REDONDO,02,20260424,20260424,SP,7107
66509022,0001,1,PREMIUM CARE STUDIO,02,20260428,20260428,MG,4725
66511367,0001,1,,02,20260424,20260424,RS,8687
66513740,0001,1,VEGFIT PERFORMANCE E SAUDE,02,20260429,20260429,PR,7535
66515507,0001,1,ESPACO CAROL RIZZIERI,02,20260429,20260429,SP,6619
66517288,0001,1,,02,20260417,20260417,SP,6727
66517646,0001,1,,02,20260424,20260424,MG,5023
66522345,0001,1,ACADEMIA G12,02,20260429,20260429,MG,5403
66523930,0001,1,,02,20260428,20260428,CE,1389
66532505,0001,1,,02,20260429,20260429,MG,4561
66534308,0001,1,ARENA SCHARF,02,20260428,20260428,MT,9067
66535713,0001,1,,02,20260427,20260427,SP,6291
66543645,0001,1,STUDIO,02,20260430,20260430,SP,6677
66557960,0001,1,,02,20260423,20260423,SP,7107
66576993,0001,1,ATITUDE & PERFORMANCE,02,20260430,20260430,SP,7107
66583820,0001,1,KS ARCOVERDE,02,20260429,20260429,PE,2323
66583928,0001,1,C A CENTRO DE TREINAMENTO,02,20260504,20260504,RS,8801
66602832,0001,1,,02,20260504,20260504,SP,2959
59545092,0005,2,,02,20260505,20260505,SP,6165
66612446,0001,1,,02,20260504,20260504,SP,6403
66612869,0001,1,,02,20260505,20260505,SP,7107
66614560,0001,1,,02,20260430,20260430,SP,7047
66625729,0001,1,,02,20260430,20260430,SP,7107
66633310,0001,1,VB STUDIO DE TREINAMENTO,02,20260505,20260505,SP,6929
66635774,0001,1,,02,20260506,20260506,SP,6707
66636001,0001,1,R&V PERFORMANCE E SAUDE,02,20260506,20260506,CE,1389
66643501,0001,1,LT MENEZES SAUDE,02,20260506,20260506,RJ,6001
66645867,0001,1,,02,20260506,20260506,MT,8985
66647522,0001,1,STUDIO DUNA,02,20260506,20260506,SP,7107
66647784,0001,1,LIGIA PINHEIRO CONDICIONAMENTO FISICO,02,20260506,20260506,SC,8179
66649755,0001,1,DREAMLIFE CT,02,20260507,20260507,CE,1389
66652030,0001,1,MGF PERFORMANCE & FITNESS LTDA.,02,20260507,20260507,SP,6213
66666359,0001,1,CITY FIT ACADEMIA,02,20260507,20260507,PR,7535
58243150,0005,2,PH.D SPORTS CENTRO,02,20260507,20260507,SC,8183
66671186,0001,1,ZBRA TRAINING,02,20260507,20260507,PE,2407
66672324,0001,1,ACTION 360º,02,20260507,20260507,PR,7535
66677067,0001,1,,02,20260508,20260508,DF,9701
66680488,0001,1,PERFORMANCE CT,02,20260508,20260508,MG,4911
66680523,0001,1,ACADEMIA J&E.F,02,20260508,20260508,TO,0169
07594978,0882,2,,02,20260508,20260508,RJ,6001
66685794,0001,1,STUDIO VANESSA CLEMENTE,02,20260508,20260508,RJ,6001
66690002,0001,1,MOVIMENTO PILATES STUDIO,02,20260508,20260508,MG,4683
66704452,0001,1,SAKURA SAUDE E BEM-ESTAR,02,20260508,20260508,SP,6213
66708478,0001,1,CT HIGH PERFORMANCE,02,20260511,20260511,RS,7379
66710506,0001,1,,02,20260508,20260508,SP,7077
66711964,0001,1,,02,20260511,20260511,RS,9829
05239361,0035,2,,02,20260511,20260511,SP,7107
66724690,0001,1,,02,20260511,20260511,DF,9701
66732324,0001,1,,02,20260511,20260511,MG,4123
58393839,0002,2,,02,20260512,20260512,SP,6715
66734329,0001,1,PEDRO AVELAR TREINAMENTO DE ESCALADA,02,20260512,20260512,MG,4123
66734808,0001,1,AGUIA TRAINING NATAL,02,20260512,20260512,RN,1761
