cnpj_basico,cnpj_ordem,matriz_filial,nome_fantasia,situacao,data_situacao,data_inicio,uf,municipio_codigo
32903517,0001,1,,02,20220707,20190227,SP,6543
40376775,0005,2,BLUEFIT CAMPINA GRANDE,02,20210413,20210413,PB,1981
41566413,0001,1,FIT ACADEMIA,08,20240520,20210414,ES,5703
41575646,0001,1,HEALTH LIFE,04,20231121,20210414,SP,7071
26847710,0001,1,STUDIO DE PILATES CARLA BOGHOSSIAN,02,20211206,20170111,SP,6969
41582017,0001,1,TEIXEIRA & TOMBA,08,20260129,20210415,MG,4911
41585272,0001,1,CORPOREO FITNESS ACADEMIA,02,20210415,20210415,PB,2149
41588626,0001,1,RZJR EMAGRECIMENTO E SAUDE,02,20210415,20210415,SP,7107
41590304,0001,1,CROSS EXPERIENCE SJ DO RIO PARDO,08,20220531,20210415,SP,7095
41601512,0001,1,VIVA MAIS,02,20210416,20210416,MG,5015
41604654,0001,1,CROSS INVICTOS,02,20210416,20210416,MT,9035
41606762,0001,1,RM FITNESS,02,20210416,20210416,SP,6213
41096054,0001,1,CENTRO DE TREINAMENTO RODRIGO SILVA,08,20220613,20210304,SC,8275
41619498,0001,1,CROSS EXPERIENCE AEROPORTO,08,20231016,20210419,RR,0301
41620991,0001,1,,02,20210419,20210419,PR,7535
41651089,0001,1,L ROCHA TREINAMENTO PERSONALIZADO E REA,02,20260601,20210420,GO,9289
27867940,0001,1,DSS SERVICOS,04,20210422,20170601,BA,3597
41662785,0001,1,MAX ELITE,08,20230731,20210422,SP,6159
41671565,0001,1,,02,20210422,20210422,SP,6969
29457097,0001,1,TOP FITNESS BREJO,02,20210714,20180117,PE,2351
28257405,0001,1,STUDIO FUSION ACADEMIA,02,20250926,20170725,RN,1779
26258614,0001,1,ESCOLINHA DE FUTEBOL BOM DE BOLA,04,20210423,20160928,PB,2051
41686399,0001,1,TEAM JESS,02,20210423,20210423,SP,7057
34515181,0001,1,ACADEMIA CLINICA DO CORPO,02,20260210,20190813,BA,3515
41370434,0001,1,TRX CROSS TRAINING,02,20210326,20210326,GO,9373
41542749,0001,1,A - FITNESS ACADEMIA,04,20231116,20210412,PA,0395
41696159,0001,1,AC LIMITADA,08,20210830,20210426,MG,5385
41696423,0001,1,GV & M STUDIO PERSONAL,02,20210426,20210426,SP,6261
28893023,0001,1,CLINICA DE ATIVIDADE FISICA BEM ESTAR,08,20210426,20171019,SP,7039
41702933,0001,1,ENGENHARIA DO CORPO,02,20210426,20210426,RN,1761
26081318,0001,1,INSPIRE PILATES VITORIA REABILITACAO,02,20160901,20160901,ES,5705
41713525,0001,1,STUDIO DE TREINAMENTO FUNCIONAL FUSION,02,20210426,20210426,BA,3829
41714432,0001,1,ALCANCY,02,20210427,20210427,SP,7107
32418773,0001,1,WORKOUT BOX,08,20210427,20190111,AM,0255
41727707,0001,1,THIAGO ELIAZAR TREINO E NUTRICAO ESPORTIVA LTDA.,02,20240213,20210427,MG,4123
41735334,0001,1,,02,20210428,20210428,SP,7183
41747758,0001,1,BABY RAIA,08,20210713,20210428,GO,9221
41766145,0001,1,CT. ZERO,04,20240826,20210430,BA,3849
41770741,0001,1,STUDIO JOANA RODRIGUES,02,20210430,20210430,SP,6477
41772635,0001,1,TOCA DO LEAO,08,20251203,20210430,SP,7097
41774496,0001,1,ALPHA PILATES,02,20210430,20210430,BA,3513
41788757,0001,1,LIANA ANDRADE FISIOTERAPIA,02,20210503,20210503,PI,1219
41791912,0001,1,MAROMBA ACADEMIA,02,20240325,20210503,MA,0961
41799454,0001,1,,08,20241212,20210503,CE,1559
41824143,0001,1,CORPORE FIT ACADEMIA,02,20210505,20210505,PI,1219
30183635,0002,2,,02,20210505,20210505,RJ,5819
41829431,0001,1,XTRACK ACADEMIA,08,20210714,20210505,SC,8161
41830063,0001,1,RAYSSA BASTOS,02,20210505,20210505,GO,9433
41834513,0001,1,,08,20251212,20210505,RS,8923
41836378,0001,1,STUDIO PILATES GISELE BAISI,02,20210505,20210505,SP,6251
41850016,0001,1,ATTITUDE ACADEMIA,08,20220310,20210506,PE,2403
41850133,0001,1,PRADO MULTIATIVIDADES,02,20210506,20210506,RS,5771
41851549,0001,1,PLENA FORMA ACADEMIA,02,20210506,20210506,MG,4865
41852637,0001,1,ADRIANA SCHEID TREINAMENTO FISICO,02,20210506,20210506,RS,8541
41853005,0001,1,GALILEU CROSS,04,20260522,20210506,RJ,5853
41853757,0001,1,PERFORMANCE ACADEMIA TREINAMENTO FUNCIONAL,02,20210506,20210506,RJ,5885
41860294,0001,1,ORIGENS CENTRO DE TREINAMENTO,02,20210507,20210507,PB,2043
31700609,0001,1,BOTANICO FITNESS,02,20181005,20181005,PR,7535
34916447,0001,1,STUDIO WORKOUT,08,20210617,20190918,DF,9701
40380886,0001,1,,02,20210113,20210113,PR,7535
41876188,0001,1,MERUFITNESS ACADEMIA,08,20240220,20210510,CE,1465
41880421,0001,1,STUDIO BUILDBOX,02,20210510,20210510,GO,9373
35091889,0001,1,,02,20230309,20191006,PA,0447
41882777,0001,1,ACADEMIA DAMASCULO,02,20210510,20210510,GO,9473
41884217,0001,1,HERO FIT,02,20210510,20210510,RJ,6005
41884934,0001,1,WN FIT STUDIO DE PERSONAL,02,20210510,20210510,GO,9625
41888180,0001,1,CROSS EXPERIENCE SANTA CRUZ,08,20250925,20210510,MG,4733
29245894,0001,1,MAIRA CAETANO STUDIO PILATES,02,20171211,20171211,PA,0427
41901203,0001,1,ACADEMIA ACQUA BLUE,08,20230718,20210511,SP,7145
41912608,0001,1,,02,20210512,20210512,MG,4733
41915645,0001,1,ESPACO PODEROSA STUDIO DE MUSCULACAO,02,20210512,20210512,RO,0029
41920425,0001,1,STUDIO MOVEMENT PERSONAL,02,20210512,20210512,MG,5403
41927869,0001,1,SMART FUNCIONAL TREINER,04,20260518,20210513,CE,1411
41932215,0001,1,,02,20210513,20210513,RS,8671
41936259,0001,1,NORTE FIT ACADEMIA,08,20260302,20210513,MG,4865
41940851,0001,1,CENTRO DE TREINAMENTO RED LION,02,20210513,20210513,MS,9073
41941018,0001,1,,02,20210513,20210513,PR,7731
41951056,0001,1,BELA FITNESS,04,20231114,20210514,MG,4755
41955354,0001,1,W A ACADEMIA,02,20210514,20210514,PR,7547
41957355,0001,1,CFX3,04,20240814,20210514,SP,7107
33728010,0001,1,STUDIO AMANDA MORETI,08,20210913,20190524,MT,8993
33954046,0001,1,TOP FITNESS,02,20190617,20190617,BA,3393
34064612,0001,1,CENTRO DE TREINAMENTO JE FITNESS,02,20190628,20190628,PA,0395
34267394,0001,1,VULCANO CROSS TRAINING,02,20190719,20190719,PR,7425
27671925,0001,1,ACADEMIA DAMAS FITNESS,04,20210219,20170508,PA,0555
34338072,0001,1,ACADEMIA GERACAO FITNESS,02,20190726,20190726,CE,1307
34413524,0001,1,,02,20190802,20190802,SP,7107
34525745,0001,1,ALLIANCE ALTO DE PINHEIRO,08,20210225,20190813,SP,7107
34643151,0001,1,SUPER FORMA ACADEMIA,02,20190823,20190823,SP,6311
34688139,0001,1,RW ACADEMIA,02,20190828,20190828,PE,2491
34566594,0001,1,EQUILIBRE-SE PILATES & FISIOTERAPIA,04,20260520,20190816,BA,3849
27745757,0001,1,ANDREIA GASGON,08,20211118,20170516,SP,7071
34863637,0001,1,ACADEMIA DE MUSCULACAO FENIX,02,20190913,20190913,BA,3515
34971755,0001,1,ACADEMIA ENERGY FIT,04,20231030,20190924,PA,0415
35169714,0001,1,W & S PERSONAL,08,20200904,20191014,RS,8599
28760250,0001,1,PROFESSOR HALYFER,08,20191015,20170929,RS,8557
27286039,0001,1,ESPACO FEMINALLIS,08,20191015,20170313,PR,7535
35219627,0001,1,ACADEMIA CROSSFITNESS,08,20220118,20191017,RN,1759
35220416,0001,1,IMPERIO FITNESS,08,20240321,20191017,PE,2325
35237451,0001,1,STUDIO DE PILATES BRENA RAMOS,02,20191018,20191018,BA,3849
35239399,0001,1,ACADEMIA YOU UP FIT,04,20220609,20191018,SP,7107
38711011,0001,1,STUDIO MAIS PILATES,02,20200923,20200923,PR,7431
35183365,0001,1,MR BODYBUILDING ACADEMY,08,20210920,20191014,BA,3975
27893002,0001,1,TAAI EDUARDA PERSONAL TRAINER,08,20170831,20170605,PR,7947
35633269,0001,1,,02,20191127,20191127,PR,7477
35688767,0001,1,,02,20220613,20191203,PB,2039
35942041,0001,1,,02,20200109,20200109,MG,4283
35998556,0001,1,,02,20200114,20200114,BA,3515
36101428,0001,1,STUDIO LINEA'R ACADEMIA PERSONALIZADA E FUNCIONAL,02,20200122,20200122,DF,9701
36173374,0001,1,PACE CLUBE,02,20220217,20200129,RJ,6001
36183582,0001,1,AQUANEW HIDROGINASTICA E NATACAO,02,20200129,20200129,SC,8137
36431747,0001,1,BOX GT,02,20200219,20200219,PB,2027
36640437,0001,1,CROSS EXPERIENCE TRES RIOS,02,20200311,20200311,RJ,5919
28120241,0001,1,ACADEMIA MAIS SAUDE,08,20250704,20170706,DF,9701
28120727,0001,1,STUDIO E + FITNESS,02,20170706,20170706,MG,4891
36846788,0001,1,ESPACO FUNCIONAL SANDRA FERREIRA,02,20200327,20200327,MA,0773
28154057,0001,1,ISIS BARBOSA PERSONAL TRAINER,08,20170911,20170711,SP,6291
28165957,0001,1,JONATHAN MERLO PERSONAL,08,20180608,20170712,SC,8081
28245315,0001,1,MARCELL SOUZA CONSULTORIA EM FITNESS,02,20210617,20170723,SP,7107
28293639,0001,1,,04,20220208,20170729,RJ,6001
37308979,0001,1,BOX FIT,02,20200603,20200603,PR,7673
25967135,0001,1,PILATES BODY ART,08,20180529,20160817,RS,8771
37448439,0001,1,CENTRO DE TREINAMENTO NOMAD,02,20200617,20200617,BA,3413
26256608,0001,1,C SPORTS,08,20180109,20160928,SP,7273
39454973,0001,1,LIFE STYLE ACADEMIA,02,20201016,20201016,ES,5725
26594249,0001,1,GLORIA ESTUDIO PILATES,04,20210407,20161123,BA,3849
26718748,0001,1,TATIPERSONAL,08,20170421,20161215,ES,5697
26745328,0001,1,ACADEMIA M M FITNESS,08,20250821,20161220,PA,0563
30699447,0001,1,W. R SALA TERAPEUTICA E PERSONAL TRAINEE,02,20180614,20180614,DF,9701
38008037,0001,1,ARENA CONSULTORIA FITNESS LTDA,02,20200807,20200807,RJ,6001
28707002,0001,1,,08,20171228,20170922,SP,6229
39561976,0001,1,CROSS EXPERIENCE CACHOEIRA PTA,04,20240904,20201026,SP,6273
26824467,0001,1,,04,20210406,20170109,SP,7047
38040145,0001,1,ACADEMIA ARENA,02,20200811,20200811,TO,9463
26859497,0001,1,,02,20170113,20170113,SP,6529
33388346,0001,1,SANBEL EMPREENDIMENTOS,02,20190417,20190417,AP,0605
38086582,0001,1,ACADEMIA ANDRE FITNESS,04,20220607,20200813,PA,0427
26941693,0001,1,,08,20211214,20170124,MG,4123
28786399,0001,1,,08,20180104,20171004,SC,8357
27024624,0001,1,PERSONAL ABREU,08,20170208,20170203,SP,7209
39640553,0001,1,CORUJA TOP TEAM,02,20201102,20201102,PA,0411
16738149,0026,2,,02,20171018,20171018,SP,7107
29058607,0001,1,,04,20190530,20171110,RJ,5897
29237603,0001,1,,04,20210330,20171208,MG,4443
29328056,0001,1,MY BOX SAO JOAO,08,20200515,20171227,SP,6155
40154793,0001,1,ACADAMIA ALONGA VIDA,02,20220318,20201218,BA,3909
40155107,0001,1,WOD PERFORMANCE,04,20231113,20201218,SP,6875
29543149,0001,1,CORPO EM FORMA FITNESS,08,20230330,20180126,DF,9701
29682797,0001,1,DIAS FIT,02,20180215,20180215,MS,9051
26719594,0002,2,JESUS MELO ACADEMIA,08,20250822,20210119,PI,1165
29787935,0001,1,,02,20180227,20180227,SP,6327
29920309,0001,1,CT STUDIO BIKE,04,20240816,20180313,RS,8801
40822119,0001,1,HIGH PERFORMANCE,02,20210211,20210211,PR,7481
30192742,0001,1,HORUS ESPACO FITNESS,08,20231017,20180413,MG,4155
40918877,0001,1,MOVE COMPANY,02,20210219,20210219,RS,8915
41190746,0001,1,CT ALTA INTENSIDADE,02,20210312,20210312,MS,9043
24921465,0028,2,,02,20180717,20180717,SP,7107
30998743,0001,1,,08,20211103,20180723,SP,7107
31106374,0001,1,DANI OLIVEIRA PILATES,02,20180803,20180803,SP,7107
31306059,0001,1,WEST CENTER ACADEMIA,02,20260608,20180822,GO,9227
31394643,0001,1,RENATA MOREIRA - STUDIO DE PILATES,02,20180831,20180831,SP,7107
31539995,0001,1,XTREME GYM,08,20210624,20180918,ES,5663
31744102,0001,1,ACADEMIA DEL SOL LTDA,02,20181011,20181011,CE,1389
08274378,0002,2,ACTION BEACH SPORTS,02,20260612,20181026,RS,8685
07594978,0252,2,SMARTFIT,02,20190115,20190115,RJ,6001
22902694,0053,2,,02,20190130,20190130,SP,6619
32619682,0001,1,PATRICIA VIEIRA CLINICA DE FISIOTERAPIA E PILATES,02,20190131,20190131,PR,7565
32656408,0001,1,CROSSFIT PIUMA,02,20190204,20190204,ES,5683
41963724,0001,1,,02,20210517,20210517,RS,8681
41973890,0001,1,STUDIO EVOLUTION FUNCIONAL,02,20210517,20210517,SP,7107
41980598,0001,1,PERFORMA 809,02,20241126,20210518,AP,0605
41985643,0001,1,CENTRO DE TREINAMENTO CS,02,20210518,20210518,CE,1265
20373970,0002,2,,02,20210519,20210519,PR,7483
42001055,0001,1,QUALIVI FITNESS,02,20210519,20210519,PA,0535
42002258,0001,1,ALPHA ACADEMIA,08,20250407,20210519,TO,9311
42003248,0001,1,PLENITUDE PILATES E FISIOTERAPIA,08,20220420,20210519,SC,8047
42007038,0001,1,PERSONAL STUDIO ELITE FIT,02,20210519,20210519,RS,8853
42011612,0001,1,,08,20221025,20210519,SP,7075
28123935,0001,1,,08,20210525,20170706,MG,4123
42027288,0001,1,REVOO TAILORED STUDIO,02,20210520,20210520,SC,8179
42028018,0001,1,,02,20210520,20210520,MG,4123
42029903,0001,1,CENTRO DE TREINAMENTO RAFAEL LIMA,02,20210520,20210520,SP,6565
42029936,0001,1,XPLODY ACADEMIA,02,20210520,20210520,MG,5031
42034963,0001,1,ACADEMIA CHAMPIONS FITNESS GR,02,20210521,20210521,AM,0255
42035301,0001,1,,02,20210521,20210521,MG,4553
42037407,0001,1,SEBASTIAO FITNESS,08,20250602,20210521,MG,5155
42037872,0001,1,BOX PERIMETRAL,08,20230911,20210521,SP,7057
42043731,0001,1,MANI FIT,02,20210521,20210521,PE,2457
29164883,0003,2,ACADEMIA SAGA,08,20221103,20210521,MT,9109
42055403,0001,1,JESSICA GARCIA PERSONAL TRAINER,08,20230419,20210524,GO,9395
42055453,0001,1,,02,20210524,20210524,SP,6875
42072297,0001,1,DANKE CENTRO DE TREINAMENTO,02,20210525,20210525,SP,7107
42082102,0001,1,,02,20210525,20210525,SP,7107
42082614,0001,1,YOU FIT ELETROESTIMULACAO,02,20210525,20210525,RS,8847
36187174,0001,1,C F PINHEIRO,04,20260521,20200130,MA,0869
42089657,0001,1,ACADEMIA NEW LIFE PERFORMANCE,02,20210526,20210526,CE,1585
42102586,0001,1,SABRINASIQ,02,20240826,20210526,MT,9151
42109167,0001,1,QUILOGRAMA FIT,02,20210527,20210527,SP,6553
42110349,0001,1,LADY AQUAFIT ACADEMIA,08,20250325,20210527,SP,6715
42114029,0001,1,TRANSFORMERS ACADEMIA,04,20260521,20210527,MA,0961
28373752,0001,1,ACADEMIA LAMI,08,20210528,20170808,RS,8801
42125791,0001,1,VITALITY CLIN,02,20210528,20210528,PR,7535
42128638,0001,1,ESPACO SENA FITNESS,08,20240521,20210528,RO,0003
42130512,0001,1,ESTUDIO DE PILATES BRUNA DINIZ,04,20260521,20210528,MA,0849
42152607,0001,1,C. B. STUDIO DE PERSONAL,02,20210531,20210531,PR,7505
42153671,0001,1,,02,20210531,20210531,RJ,6001
28274715,0001,1,,08,20200705,20170727,MG,4123
32983139,0001,1,,02,20190311,20190311,RS,8959
42158942,0001,1,,02,20210601,20210601,RS,8729
42159237,0001,1,,02,20210601,20210601,SP,6639
40898528,0001,1,CT MARCAO ACADEMIA,02,20210218,20210218,GO,9571
30197937,0001,1,ELEVE,02,20180413,20180413,AL,2785
42166191,0001,1,CENTRO DE TREINAMENTO JARDEL DAVID,02,20210601,20210601,GO,9369
42166717,0001,1,JB FITNESS ACADEMIA,02,20250127,20210601,PE,2483
42167838,0001,1,EVIDENCE SUL,02,20210601,20210601,PB,2051
42179347,0001,1,SANDRA KUIPERS,02,20210602,20210602,SC,8039
42179897,0001,1,VCB PERSONAL TRAINER,02,20210602,20210602,MG,4123
42181774,0001,1,ACADEMIA THE GEMEAS,02,20210602,20210602,ES,5615
42070902,0001,1,ACADEMIA INTENSE,08,20210709,20210525,RS,8749
42217163,0001,1,,02,20210607,20210607,SP,7077
42217551,0001,1,D FIT CENTRO DE REABILITACAO FISICA E TREINAMENTO,02,20210607,20210607,MG,4231
31883891,0001,1,CROSS LIFE PINDA,08,20240521,20181029,SP,6861
42223712,0001,1,SIMETRIA STUDIO DE PILATES,08,20251218,20210607,MA,0803
42227839,0001,1,GISLAYNE CARVALHO PERFORMANCE,02,20210607,20210607,MG,5403
42234206,0001,1,PILATES HEALTH & MIND,02,20210608,20210608,MG,4123
42234593,0001,1,ENGENHARIA DO CORPO,04,20231103,20210608,AL,2785
42246234,0001,1,CAAS ASSESSORIA FITNESS,02,20210608,20210608,BA,3965
42253026,0001,1,CORPO ATIVO,02,20210609,20210609,PI,2279
42254488,0001,1,VIVAZ FITNESS CENTER,02,20210609,20210609,PR,7683
34667284,0001,1,ACADEMIA BODYBULDING POWER,02,20190827,20190827,PE,2521
42264377,0001,1,,02,20210609,20210609,SP,7107
42267947,0001,1,ESPACO FITNESS TALITA MENDES,02,20210609,20210609,PR,7791
42271507,0001,1,ACADEMIA RELLY,02,20210610,20210610,RS,8653
42272173,0001,1,,02,20210610,20210610,PR,7535
42281379,0001,1,CINTIA CAGNIN,02,20210610,20210610,SP,2953
42284592,0001,1,SAMIRA STUDIO PILATES E FISIOTERAPIA,02,20210610,20210610,MA,0957
42288279,0001,1,ACADEMIA MILLENNIUM FITNESS,08,20250214,20210611,SP,7107
42289002,0001,1,ESSENCIAL TRAINING,02,20210611,20210611,ES,0760
42293801,0001,1,STUDIO BARBARA SOUSA,02,20210611,20210611,SP,7107
27103501,0001,1,VIDA ATIVA PILATES,02,20210920,20170214,MG,4149
42296938,0001,1,ESTUDIO SR PILATES,02,20210611,20210611,SC,8367
42298012,0001,1,IMPERIO FITNESS,08,20220919,20210611,RS,7355
42298231,0001,1,EJS CEGUIM FITNESS,08,20231213,20210611,MG,4959
42301146,0001,1,CROWN VALPARAISO,02,20210612,20210612,GO,1066
42309347,0001,1,ALLP FIT ACADEMIA,02,20210614,20210614,SP,7107
42312990,0001,1,AESTHETIC GYM,08,20231123,20210614,MG,4941
41889581,0001,1,FERNANDO GALVAO PERSONAL TRAINER,08,20210614,20210510,GO,9221
42347071,0001,1,,08,20230223,20210616,SP,6313
42350564,0001,1,ASHVATTA SAUDE INTEGRATIVA,08,20241222,20210616,SC,8161
42351714,0001,1,STUDIO PILATES ANA FLAVIA,04,20240823,20210616,MG,5403
42363205,0001,1,IRON CROSS TRAINING,02,20210617,20210617,SP,7135
42373707,0001,1,,02,20210617,20210617,SC,8327
42374500,0001,1,,02,20210617,20210617,SP,7099
42385919,0001,1,ACS TRAINER,02,20210618,20210618,GO,9423
42387776,0001,1,ACADEMIA FIVE FITNESS,02,20210618,20210618,MA,0921
42415452,0001,1,SUPREME COURT ACADEMIA,02,20210621,20210621,AC,0153
24389834,0005,2,ARA KM 18,08,20240402,20210621,SP,6789
42421773,0001,1,FETTKD,04,20260605,20210609,TO,9519
42441358,0001,1,ACADEMIA POWER FITNESS,02,20210623,20210623,ES,5623
42447365,0001,1,CM ACADEMIA & COMERCIO,04,20240819,20210623,PA,0441
30757763,0001,1,CF VIKINGS-ACADEMIA,04,20260605,20180621,RS,8801
42457088,0001,1,PERSONA FIT STUDIO,02,20210624,20210624,PR,7513
42457641,0001,1,PERSONALIZE SAUDE E TREINAMENTO,02,20210624,20210624,MG,4123
42464265,0001,1,THAYS MORAIS STUDIO DE PILATES,02,20210624,20210624,GO,9625
36540622,0001,1,THE FIT SIDE,08,20230626,20200303,RS,8801
42472474,0001,1,ACADEMIA ANGELUS FITNESS,02,20210625,20210625,MG,4691
36497283,0001,1,,02,20200228,20200228,PR,7471
42493481,0001,1,FISIO MOVE,08,20230825,20210628,SP,7079
39556859,0001,1,,08,20231123,20201026,SP,7107
42502635,0001,1,MY BOX URUGUAIANA,02,20210628,20210628,RS,8951
42503717,0001,1,2 JZ FITNESS,02,20210628,20210628,RN,1681
42507658,0001,1,,02,20250425,20210629,MG,4381
42509467,0001,1,ACADEMIA ALPHA FIT,02,20210629,20210629,BA,3807
34350737,0001,1,GALPAO,02,20190729,20190729,CE,1373
42520291,0001,1,ACADEMIA VEM SER,02,20210629,20210629,MG,4359
42520303,0001,1,SER SAUDE,02,20210629,20210629,SP,7107
42522829,0001,1,REAL SOROCABA ASSESSORIA ESPORTIVA,02,20210629,20210629,SP,7145
42529341,0001,1,JEFF A. TRAINING IN COMPANY E PERSONAL,02,20210630,20210630,PR,7535
42539511,0001,1,NU-FIT ACADEMIA,02,20210630,20210630,SP,6873
26741631,0001,1,ESTILO DE VIDA,02,20161220,20161220,SP,6213
42542366,0001,1,KAREN SECOLINI,08,20241219,20210701,SP,7107
42554116,0001,1,CENTRO DE TREINAMENTO LENO CAIRES,02,20210701,20210701,BA,3355
42554641,0001,1,STUDIO L30,02,20210701,20210701,SP,7107
42555277,0001,1,PREMIUM CORPUS.,02,20210701,20210701,PR,7535
34865645,0001,1,CENTRO INTEGRADO ANDREIA CHIAVINI MOVIMENTO E BEM ESTAR,02,20190913,20190913,SC,8175
36126810,0001,1,CROSS EXPERIENCE JAGUARE,04,20260515,20200124,ES,5713
35364449,0001,1,PURE PILATES,02,20191031,20191031,SP,6155
42563649,0001,1,,02,20210702,20210702,SP,6713
42563762,0001,1,AVIER PILATES E FISIOTERAPIA,02,20210702,20210702,SC,8179
42565209,0001,1,I9 FIT STORE,02,20210702,20210702,MG,4865
42566904,0001,1,STUDIO VOLL,02,20210702,20210702,RS,8951
42567634,0001,1,ACADEMIA PRO-SAUDE,02,20210702,20210702,RN,1629
42590870,0001,1,STUDIO MISLANE,02,20210705,20210705,BA,3965
42593620,0001,1,PILATES + SAUDE,02,20210705,20210705,ES,5703
42596997,0001,1,,02,20210706,20210706,MG,4553
38093117,0001,1,J PRO ASSESSORIA ESPORTIVA,08,20240507,20200814,RN,1761
